reaction_id,flux_slow,flux_fast,flux_ratio,DRF_category,Formula,Pathways_list,Pathways,Pathway_Groups_list,Pathway Groups
MMEm,-0.0634450837957741,-0.0589188643667426,0.9286592568212042,Unchanged,(R)-methylmalonyl-CoA(5-) <==> (S)-methylmalonyl-CoA(5-),"['Glyoxylate And Dicarboxylate Metabolism', 'Propanoate Metabolism', 'Valine, Leucine And Isoleucine Biosynthesis', 'Valine, Leucine And Isoleucine Degradation']","Glyoxylate And Dicarboxylate Metabolism; Propanoate Metabolism; Valine, Leucine And Isoleucine Biosynthesis; Valine, Leucine And Isoleucine Degradation","['Glyoxylate And Dicarboxylate Metabolism', 'Propanoate Metabolism', 'BCAA metabolism (Val/Leu/Iso)']",Glyoxylate And Dicarboxylate Metabolism; Propanoate Metabolism; BCAA metabolism (Val/Leu/Iso)
MMMm,0.0634450837957741,0.0589188643667426,0.9286592568212042,Unchanged,(R)-methylmalonyl-CoA(5-) <==> Succinyl-CoA,"['Glyoxylate And Dicarboxylate Metabolism', 'Propanoate Metabolism', 'Valine, Leucine And Isoleucine Biosynthesis', 'Valine, Leucine And Isoleucine Degradation']","Glyoxylate And Dicarboxylate Metabolism; Propanoate Metabolism; Valine, Leucine And Isoleucine Biosynthesis; Valine, Leucine And Isoleucine Degradation","['Glyoxylate And Dicarboxylate Metabolism', 'Propanoate Metabolism', 'BCAA metabolism (Val/Leu/Iso)']",Glyoxylate And Dicarboxylate Metabolism; Propanoate Metabolism; BCAA metabolism (Val/Leu/Iso)
MMSAD1m,0.0259282628238054,0.0229477071062386,0.8850460696954107,Unchanged,2-methyl-3-oxopropanoate + Coenzyme A + Nicotinamide adenine dinucleotide --> carbon dioxide + Nicotinamide adenine dinucleotide - reduced + Propanoyl-CoA,"['Valine, Leucine And Isoleucine Biosynthesis', 'Valine, Leucine And Isoleucine Degradation']","Valine, Leucine And Isoleucine Biosynthesis; Valine, Leucine And Isoleucine Degradation",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
NADH2_u10m,5.279562463752849,5.4094644969818,1.0246046967188667,Unchanged,5.0 proton + Nicotinamide adenine dinucleotide - reduced + ubiquinone-10 --> 4.0 proton + Nicotinamide adenine dinucleotide + Ubiquinol-10,['Oxidative Phosphorylation'],Oxidative Phosphorylation,['Oxidative Phosphorylation'],Oxidative Phosphorylation
NDPK1,0.0040545831421006,0.0045566204847825,1.123819718350085,Unchanged,ATP + GDP <==> ADP + GTP,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Purine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Purine Metabolism,"['Nucleotide metabolism', 'Nitrogen disposal']",Nucleotide metabolism; Nitrogen disposal
NDPK10,0.0008293180104869,0.0009320039327199,1.1238197180508742,Unchanged,ATP + dIDP <==> ADP + dITP(4-),"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Purine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Purine Metabolism,"['Nucleotide metabolism', 'Nitrogen disposal']",Nucleotide metabolism; Nitrogen disposal
NDPK10n,-0.0008293180104869,-0.0009320039327199,1.1238197180508742,Unchanged,ATP + dIDP <==> ADP + dITP(4-),"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Purine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Purine Metabolism,"['Nucleotide metabolism', 'Nitrogen disposal']",Nucleotide metabolism; Nitrogen disposal
NDPK3m,-0.001477560356679,-0.0016605114639014,1.1238197183589882,Unchanged,ATP + CDP <==> ADP + CTP,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Pyrimidine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Pyrimidine Metabolism,['Nucleotide metabolism'],Nucleotide metabolism
NDPK4n,0.0008293180102596,0.0009320039327199,1.1238197183588914,Unchanged,ATP + dTDP <==> ADP + dTTP,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Pyrimidine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Pyrimidine Metabolism,['Nucleotide metabolism'],Nucleotide metabolism
NDPK5,0.0005978198113957,0.0006718416920721,1.123819718358923,Unchanged,ATP + dGDP <==> ADP + dGTP,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Purine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Purine Metabolism,"['Nucleotide metabolism', 'Nitrogen disposal']",Nucleotide metabolism; Nitrogen disposal
NDPK6m,0.0008293180102596,0.0009320039327199,1.1238197183588914,Unchanged,ATP + dUDP <==> ADP + dUTP,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Pyrimidine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Pyrimidine Metabolism,['Nucleotide metabolism'],Nucleotide metabolism
NDPK8,0.0016586360205192,0.0018640078654398,1.1238197183588914,Unchanged,ATP + dADP <==> ADP + dATP,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Purine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Purine Metabolism,"['Nucleotide metabolism', 'Nitrogen disposal']",Nucleotide metabolism; Nitrogen disposal
NDPK8m,0.0008293180102596,0.0009320039327199,1.1238197183588914,Unchanged,ATP + dADP --> ADP + dATP,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Purine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Purine Metabolism,"['Nucleotide metabolism', 'Nitrogen disposal']",Nucleotide metabolism; Nitrogen disposal
NH4t,-1.0465014369485282,-1.0854707223061149,1.037237679741001,Unchanged,Ammonium <==> Ammonium,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
NTD2,0.0054443542633528,0.0061184726748876,1.1238197183589698,Unchanged,Water + UMP --> hydrogenphosphate + Uridine,"['Nucleotide Metabolism', 'Pyrimidine Catabolism', 'Pyrimidine Metabolism']",Nucleotide Metabolism; Pyrimidine Catabolism; Pyrimidine Metabolism,['Nucleotide metabolism'],Nucleotide metabolism
NTD7,0.0008293180106006,0.0009320039329473,1.123819718170999,Unchanged,AMP + Water --> Adenosine + hydrogenphosphate,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Purine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Purine Metabolism,"['Nucleotide metabolism', 'Nitrogen disposal']",Nucleotide metabolism; Nitrogen disposal
NTD8,0.0169215705449389,0.0190167946440041,1.123819718358936,Unchanged,dGMP + Water --> Deoxyguanosine + hydrogenphosphate,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Purine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Purine Metabolism,"['Nucleotide metabolism', 'Nitrogen disposal']",Nucleotide metabolism; Nitrogen disposal
NTD9m,0.0003483135643091,0.0003914416517423,1.1238197183585057,Unchanged,GMP + Water --> Guanosine + hydrogenphosphate,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
O2Stm,-0.065238982626996,-0.0668506123519246,1.0247034772774295,Unchanged,superoxide <==> superoxide,"['Transport, Mitochondrial']","Transport, Mitochondrial",['Mitochondrial transport'],Mitochondrial transport
O2t,3.281065811890058,3.364014320136685,1.0252809644799061,Unchanged,O2 <==> O2,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
O2tm,3.2619491313498004,3.3425306175962306,1.0247034772774293,Unchanged,O2 <==> O2,"['Transport, Mitochondrial']","Transport, Mitochondrial",['Mitochondrial transport'],Mitochondrial transport
OMPDC,0.0036184803423646,0.0040665195592437,1.1238197183589826,Unchanged,proton + Orotidine 5-phosphate --> carbon dioxide + UMP,"['Pyrimidine Metabolism', 'Pyrimidine Synthesis']",Pyrimidine Metabolism; Pyrimidine Synthesis,['Nucleotide metabolism'],Nucleotide metabolism
ORPT,0.0036184803423646,0.0040665195592437,1.1238197183589826,Unchanged,Orotate + 5-Phospho-alpha-D-ribose 1-diphosphate --> Orotidine 5-phosphate + Diphosphate,"['Pyrimidine Metabolism', 'Pyrimidine Synthesis']",Pyrimidine Metabolism; Pyrimidine Synthesis,['Nucleotide metabolism'],Nucleotide metabolism
P5CDm,0.033913837028996,0.0,2000.0,Off,1-Pyrroline-5-carboxylate + 2.0 Water + Nicotinamide adenine dinucleotide --> L-glutamate(1-) + proton + Nicotinamide adenine dinucleotide - reduced,"['Alanine, Aspartate And Glutamate Metabolism']","Alanine, Aspartate And Glutamate Metabolism",['AA other'],AA other
PCm,0.5501629958172704,0.5599733315170398,1.017831689470856,Unchanged,ATP + Bicarbonate + pyruvate --> ADP + proton + Oxaloacetate + hydrogenphosphate,"['Biosynthesis Of Amino Acids', 'Citric Acid Cycle', 'Pyruvate Metabolism']",Biosynthesis Of Amino Acids; Citric Acid Cycle; Pyruvate Metabolism,"['AA other', 'Central Energy Metabolism']",AA other; Central Energy Metabolism
PCt,0.006244456584851,0.0070176434404918,1.1238197183589274,Unchanged,ATP + Water + Phosphatidylcholine --> ADP + proton + Phosphatidylcholine + hydrogenphosphate,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
PDHm,0.6018660308886523,0.6242692077471989,1.0372228630771343,Unchanged,Coenzyme A + Nicotinamide adenine dinucleotide + pyruvate --> Acetyl-CoA + carbon dioxide + Nicotinamide adenine dinucleotide - reduced,"['2-oxocarboxylic Acid Metabolism', 'Glycolysis/Gluconeogenesis']",2-oxocarboxylic Acid Metabolism; Glycolysis/Gluconeogenesis,"['2-oxocarboxylic Acid Metabolism', 'Central Energy Metabolism']",2-oxocarboxylic Acid Metabolism; Central Energy Metabolism
PE_HSter,-0.0011847400146565,-0.0013314341895999,1.1238197183589955,Unchanged,Phosphatidylethanolamine (gallus gallus) <==> phosphatidylethanolamine,"['Transport, Endoplasmic Reticulum']","Transport, Endoplasmic Reticulum","['Transport, Endoplasmic Reticulum']","Transport, Endoplasmic Reticulum"
PFK,4.983382670690483,4.972630789787005,0.9978424532864565,Unchanged,"ATP + D-Fructose 6-phosphate --> ADP + D-Fructose 1,6-bisphosphate + proton",['Glycolysis/Gluconeogenesis'],Glycolysis/Gluconeogenesis,['Central Energy Metabolism'],Central Energy Metabolism
PGCD,0.0004146590051297,0.0004660019663599,1.123819718359042,Unchanged,3-Phospho-D-glycerate + Nicotinamide adenine dinucleotide --> 3-phosphonatooxypyruvate(3-) + proton + Nicotinamide adenine dinucleotide - reduced,"['Alanine, Aspartate And Glutamate Metabolism', 'Biosynthesis Of Amino Acids', 'Cysteine And Methionine Metabolism', 'Glycine, Serine And Threonine Metabolism', 'Methane Metabolism']","Alanine, Aspartate And Glutamate Metabolism; Biosynthesis Of Amino Acids; Cysteine And Methionine Metabolism; Glycine, Serine And Threonine Metabolism; Methane Metabolism","['AA other', 'Methane Metabolism']",AA other; Methane Metabolism
PGI,4.983382670690483,4.972630789787006,0.9978424532864566,Unchanged,D-Glucose 6-phosphate <==> D-Fructose 6-phosphate,['Glycolysis/Gluconeogenesis'],Glycolysis/Gluconeogenesis,['Central Energy Metabolism'],Central Energy Metabolism
PGK,-9.960836025640017,-9.938598097627953,0.99776746369935,Unchanged,3-Phospho-D-glycerate + ATP <==> 3-Phospho-D-glyceroyl phosphate + ADP,"['Biosynthesis Of Amino Acids', 'Glycolysis/Gluconeogenesis']",Biosynthesis Of Amino Acids; Glycolysis/Gluconeogenesis,"['AA other', 'Central Energy Metabolism']",AA other; Central Energy Metabolism
PGL,0.0082708832958609,0.0092949817360983,1.1238197183546166,Unchanged,"6-phospho-D-glucono-1,5-lactone + Water --> 6-Phospho-D-gluconate + proton",['Pentose Phosphate Pathway'],Pentose Phosphate Pathway,['Redox & Pentose Metabolism'],Redox & Pentose Metabolism
PGM,-9.960421366634884,-9.938132095661592,0.9977622160596582,Unchanged,D-Glycerate 2-phosphate <==> 3-Phospho-D-glycerate,"['Biosynthesis Of Amino Acids', 'Glycine, Serine And Threonine Metabolism', 'Glycolysis/Gluconeogenesis', 'Methane Metabolism']","Biosynthesis Of Amino Acids; Glycine, Serine And Threonine Metabolism; Glycolysis/Gluconeogenesis; Methane Metabolism","['AA other', 'Central Energy Metabolism', 'Methane Metabolism']",AA other; Central Energy Metabolism; Methane Metabolism
PGMT,-0.0018258739209881,-0.0020519531156438,1.1238197183589511,Unchanged,D-Glucose 1-phosphate <==> D-Glucose 6-phosphate,['Glycolysis/Gluconeogenesis'],Glycolysis/Gluconeogenesis,['Central Energy Metabolism'],Central Energy Metabolism
PGPPTm,0.0001919278823743,0.0002156923387151,1.1238197183588692,Unchanged,CDP-diacylglycerol(2-) + Glycerol 3-phosphate --> CMP + proton + phosphatidyl glycerol phosphate,['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
PGPP_hs,0.0001919278823743,0.0002156923387151,1.1238197183588692,Unchanged,Water + phosphatidyl glycerol phosphate --> phosphatidylglycerol(1-) + hydrogenphosphate,['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
PHETA1,9.940481353881063,10.148611976992438,1.0209376805510644,Unchanged,2-Oxoglutarate + L-phenylalanine <==> L-glutamate(1-) + keto-phenylpyruvate,"['2-oxocarboxylic Acid Metabolism', 'Biosynthesis Of Amino Acids', 'Phenylalanine Metabolism', 'Phenylalanine, Tyrosine And Tryptophan Biosynthesis']","2-oxocarboxylic Acid Metabolism; Biosynthesis Of Amino Acids; Phenylalanine Metabolism; Phenylalanine, Tyrosine And Tryptophan Biosynthesis","['2-oxocarboxylic Acid Metabolism', 'AA other', 'AAA metabolism (Trp/Phe/Tyr)']",2-oxocarboxylic Acid Metabolism; AA other; AAA metabolism (Trp/Phe/Tyr)
PHETA1m,-9.940481353881069,-10.148611976992438,1.020937680551064,Unchanged,2-Oxoglutarate + L-phenylalanine <==> L-glutamate(1-) + keto-phenylpyruvate,"['2-oxocarboxylic Acid Metabolism', 'Biosynthesis Of Amino Acids', 'Phenylalanine Metabolism', 'Phenylalanine, Tyrosine And Tryptophan Biosynthesis']","2-oxocarboxylic Acid Metabolism; Biosynthesis Of Amino Acids; Phenylalanine Metabolism; Phenylalanine, Tyrosine And Tryptophan Biosynthesis","['2-oxocarboxylic Acid Metabolism', 'AA other', 'AAA metabolism (Trp/Phe/Tyr)']",2-oxocarboxylic Acid Metabolism; AA other; AAA metabolism (Trp/Phe/Tyr)
PHEtec,0.0271551415383386,0.0305174835156144,1.1238197183589975,Unchanged,L-phenylalanine <==> L-phenylalanine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
PIt9,0.0373208980139716,0.0419419610949673,1.1238197183590206,Unchanged,2.0 Sodium + hydrogenphosphate <==> 2.0 Sodium + hydrogenphosphate,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
PIter,-0.0036184803423646,-0.0040665195593204,1.1238197183801795,Unchanged,hydrogenphosphate <==> hydrogenphosphate,"['Transport, Endoplasmic Reticulum']","Transport, Endoplasmic Reticulum","['Transport, Endoplasmic Reticulum']","Transport, Endoplasmic Reticulum"
PPAm,0.2722681949400057,0.3059803661555385,1.1238197183588088,Unchanged,Water + Diphosphate --> proton + 2.0 hydrogenphosphate,['Oxidative Phosphorylation'],Oxidative Phosphorylation,['Oxidative Phosphorylation'],Oxidative Phosphorylation
PPCOACm,0.0634450837957741,0.0589188643667426,0.9286592568212042,Unchanged,ATP + Bicarbonate + Propanoyl-CoA --> ADP + proton + (S)-methylmalonyl-CoA(5-) + hydrogenphosphate,"['Glyoxylate And Dicarboxylate Metabolism', 'Propanoate Metabolism', 'Valine, Leucine And Isoleucine Biosynthesis', 'Valine, Leucine And Isoleucine Degradation']","Glyoxylate And Dicarboxylate Metabolism; Propanoate Metabolism; Valine, Leucine And Isoleucine Biosynthesis; Valine, Leucine And Isoleucine Degradation","['Glyoxylate And Dicarboxylate Metabolism', 'Propanoate Metabolism', 'BCAA metabolism (Val/Leu/Iso)']",Glyoxylate And Dicarboxylate Metabolism; Propanoate Metabolism; BCAA metabolism (Val/Leu/Iso)
PPItm,0.2714388769297461,0.3050483622228186,1.1238197183588088,Unchanged,Diphosphate <==> Diphosphate,"['Transport, Mitochondrial']","Transport, Mitochondrial",['Mitochondrial transport'],Mitochondrial transport
PPItr,0.0036184803423646,0.0040665195592437,1.1238197183589826,Unchanged,Diphosphate <==> Diphosphate,"['Transport, Endoplasmic Reticulum']","Transport, Endoplasmic Reticulum","['Transport, Endoplasmic Reticulum']","Transport, Endoplasmic Reticulum"
PPM,0.0172698841092481,0.0194082362957466,1.1238197183589322,Unchanged,alpha-D-Ribose 1-phosphate <==> alpha-D-Ribose 5-phosphate,"['Pentose Phosphate Pathway', 'Purine Metabolism']",Pentose Phosphate Pathway; Purine Metabolism,"['Redox & Pentose Metabolism', 'Nitrogen disposal']",Redox & Pentose Metabolism; Nitrogen disposal
PRAGSr,0.0046524029534962,0.0052284621768547,1.1238197183512664,Unchanged,ATP + Glycine + 5-Phospho-beta-D-ribosylamine <==> ADP + N1-(5-Phospho-D-ribosyl)glycinamide + proton + hydrogenphosphate,"['Purine Metabolism', 'Purine Synthesis']",Purine Metabolism; Purine Synthesis,"['Nitrogen disposal', 'Nucleotide metabolism']",Nitrogen disposal; Nucleotide metabolism
PRASCS,0.0046524029534963,0.0052284621768546,1.1238197183512209,Unchanged,5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate + L-aspartate(1-) + ATP <==> (S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate + ADP + proton + hydrogenphosphate,"['Purine Metabolism', 'Purine Synthesis']",Purine Metabolism; Purine Synthesis,"['Nitrogen disposal', 'Nucleotide metabolism']",Nitrogen disposal; Nucleotide metabolism
PRFGS,0.0046524029534962,0.0052284621768546,1.123819718351245,Unchanged,ATP + N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide + L-glutamine + Water --> ADP + 2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine + L-glutamate(1-) + proton + hydrogenphosphate,"['Purine Metabolism', 'Purine Synthesis']",Purine Metabolism; Purine Synthesis,"['Nitrogen disposal', 'Nucleotide metabolism']",Nitrogen disposal; Nucleotide metabolism
PRO1xm,0.033913837028996,0.0,2000.0,Off,Nicotinamide adenine dinucleotide + L-proline --> 1-Pyrroline-5-carboxylate + 2.0 proton + Nicotinamide adenine dinucleotide - reduced,"['Arginine And Proline Metabolism', 'Biosynthesis Of Amino Acids']",Arginine And Proline Metabolism; Biosynthesis Of Amino Acids,"['Arginine And Proline Metabolism', 'AA other']",Arginine And Proline Metabolism; AA other
PROt4,0.05,0.0180779471395497,0.36155894279099393,Decreased,Sodium + L-Proline --> Sodium + L-proline,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
PROtm,0.033913837028996,0.0,2000.0,Off,L-proline --> L-proline,"['Transport, Mitochondrial']","Transport, Mitochondrial",['Mitochondrial transport'],Mitochondrial transport
PRPPS,0.0255407674051089,0.028703218031845,1.1238197183575431,Unchanged,ATP + alpha-D-Ribose 5-phosphate <==> AMP + proton + 5-Phospho-alpha-D-ribose 1-diphosphate,"['Biosynthesis Of Amino Acids', 'Pentose Phosphate Pathway', 'Purine Metabolism']",Biosynthesis Of Amino Acids; Pentose Phosphate Pathway; Purine Metabolism,"['AA other', 'Redox & Pentose Metabolism', 'Nitrogen disposal']",AA other; Redox & Pentose Metabolism; Nitrogen disposal
PSDm_hs,0.0011847400146565,0.0013314341895999,1.1238197183589955,Unchanged,proton + phosphatidylserine --> carbon dioxide + phosphatidylethanolamine,['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
PSERT,0.0004146590051297,0.0004660019663599,1.123819718359042,Unchanged,3-phosphonatooxypyruvate(3-) + L-glutamate(1-) --> 2-Oxoglutarate + O-Phospho-L-serine,"['Alanine, Aspartate And Glutamate Metabolism', 'Biosynthesis Of Amino Acids', 'Cysteine And Methionine Metabolism', 'Glycine, Serine And Threonine Metabolism', 'Methane Metabolism']","Alanine, Aspartate And Glutamate Metabolism; Biosynthesis Of Amino Acids; Cysteine And Methionine Metabolism; Glycine, Serine And Threonine Metabolism; Methane Metabolism","['AA other', 'Methane Metabolism']",AA other; Methane Metabolism
PSERtm,-0.0004146590051297,-0.0004660019663599,1.123819718359042,Unchanged,O-Phospho-L-serine <==> O-Phospho-L-serine,"['Transport, Mitochondrial']","Transport, Mitochondrial",['Mitochondrial transport'],Mitochondrial transport
PSFLIP,0.0011847400146565,0.0013314341895999,1.1238197183589955,Unchanged,ATP + Water + phosphatidylserine --> ADP + proton + hydrogenphosphate + phosphatidylserine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
PSP__Lm,0.0004146590051297,0.0004660019663599,1.123819718359042,Unchanged,Water + O-Phospho-L-serine --> hydrogenphosphate + L-serine,"['Alanine, Aspartate And Glutamate Metabolism', 'Glycine, Serine And Threonine Metabolism']","Alanine, Aspartate And Glutamate Metabolism; Glycine, Serine And Threonine Metabolism",['AA other'],AA other
PSSA1_hs,0.0015757042194932,0.0017708074721678,1.1238197183589138,Unchanged,Phosphatidylcholine + L-serine <==> Choline + phosphatidylserine,['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
PUNP1,0.0008293180102596,0.0009320039327199,1.1238197183588914,Unchanged,Adenosine + hydrogenphosphate <==> Adenine + alpha-D-Ribose 1-phosphate,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Purine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Purine Metabolism,"['Nucleotide metabolism', 'Nitrogen disposal']",Nucleotide metabolism; Nitrogen disposal
PUNP2,-0.0008293180102596,-0.0009320039327199,1.1238197183588914,Unchanged,Deoxyadenosine + hydrogenphosphate <==> 2-Deoxy-D-ribose 1-phosphate + Adenine,"['Nucleotide Metabolism', 'Purine Catabolism', 'Purine Metabolism']",Nucleotide Metabolism; Purine Catabolism; Purine Metabolism,"['Nucleotide metabolism', 'Purine Catabolism', 'Nitrogen disposal']",Nucleotide metabolism; Purine Catabolism; Nitrogen disposal
PUNP3,0.000348313564309,0.0003914416517423,1.1238197183588283,Unchanged,Guanosine + hydrogenphosphate <==> Guanine + alpha-D-Ribose 1-phosphate,"['Nucleotide Metabolism', 'Purine Catabolism', 'Purine Metabolism']",Nucleotide Metabolism; Purine Catabolism; Purine Metabolism,"['Nucleotide metabolism', 'Purine Catabolism', 'Nitrogen disposal']",Nucleotide metabolism; Purine Catabolism; Nitrogen disposal
PUNP4,0.016921570544939,0.0190167946440041,1.1238197183589291,Unchanged,Deoxyguanosine + hydrogenphosphate <==> 2-Deoxy-D-ribose 1-phosphate + Guanine,"['Nucleotide Metabolism', 'Purine Catabolism', 'Purine Metabolism']",Nucleotide Metabolism; Purine Catabolism; Purine Metabolism,"['Nucleotide metabolism', 'Purine Catabolism', 'Nitrogen disposal']",Nucleotide metabolism; Purine Catabolism; Nitrogen disposal
PYK,9.960421366634884,9.93813209566159,0.9977622160596581,Unchanged,ADP + proton + Phosphoenolpyruvate --> ATP + pyruvate,"['Biosynthesis Of Amino Acids', 'Glycolysis/Gluconeogenesis', 'Pyruvate Metabolism']",Biosynthesis Of Amino Acids; Glycolysis/Gluconeogenesis; Pyruvate Metabolism,"['AA other', 'Central Energy Metabolism']",AA other; Central Energy Metabolism
PYNP2r,0.0160922525346793,0.0180847907112843,1.1238197183589445,Unchanged,hydrogenphosphate + Uridine <==> alpha-D-Ribose 1-phosphate + uracil,"['Nucleotide Metabolism', 'Pyrimidine Catabolism', 'Pyrimidine Metabolism']",Nucleotide Metabolism; Pyrimidine Catabolism; Pyrimidine Metabolism,['Nucleotide metabolism'],Nucleotide metabolism
PYRt2,-1.1976649360143523,-1.229614993971815,1.026676958635683,Unchanged,proton + Pyruvate <==> proton + pyruvate,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
RE0452M,0.0008293180102596,0.0009320039327199,1.1238197183588914,Unchanged,dATP + dTMP <==> dADP + dTDP,['Pyrimidine Synthesis'],Pyrimidine Synthesis,['Nucleotide metabolism'],Nucleotide metabolism
RE2675C,0.000507068726273,0.0005698538331487,1.1238197183588428,Unchanged,dihydroceramide + proton + Nicotinamide adenine dinucleotide - reduced + O2 --> N-acylsphingosine + 2.0 Water + Nicotinamide adenine dinucleotide,['Sphingolipid Metabolism'],Sphingolipid Metabolism,['Lipid metabolism'],Lipid metabolism
RNDR2,0.0175193903563349,0.0196886363360761,1.1238197183589107,Unchanged,GDP + Reduced thioredoxin --> dGDP + Water + Oxidized thioredoxin,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
RNDR3,0.0011956396227914,0.0013436833841442,1.123819718358923,Unchanged,CDP + Reduced thioredoxin --> dCDP + Water + Oxidized thioredoxin,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
RPI,-0.0082708832958608,-0.0092949817360983,1.1238197183546301,Unchanged,alpha-D-Ribose 5-phosphate <==> D-ribulose 5-phosphate(2-),"['Biosynthesis Of Amino Acids', 'Pentose Phosphate Pathway']",Biosynthesis Of Amino Acids; Pentose Phosphate Pathway,"['AA other', 'Redox & Pentose Metabolism']",AA other; Redox & Pentose Metabolism
RTOTALt,0.006244456584851,0.0070176434404918,1.1238197183589274,Unchanged,R total <==> R total,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
R_group_phosphotase_1,0.012488913169702,0.0140352868809836,1.1238197183589274,Unchanged,R total + ATP + Coenzyme A --> R total Coenzyme A + AMP + Diphosphate,['Unknown'],Unknown,['Unknown'],Unknown
SACCD3m,0.0063728468602392,0.029665058879608,4.654914754768569,Increased,2-Oxoglutarate + proton + L-lysinium(1+) + Nicotinamide adenine dinucleotide phosphate - reduced --> Water + Nicotinamide adenine dinucleotide phosphate + L-saccharopinate(1-),"['Lysine Degradation', 'Lysine Metabolism']",Lysine Degradation; Lysine Metabolism,"['AA other', 'Lysine Metabolism']",AA other; Lysine Metabolism
SERPT,0.000507068726273,0.0005698538331487,1.1238197183588428,Unchanged,proton + Palmitoyl-CoA (n-C16:0CoA) + L-serine --> (2S)-1-hydroxy-3-oxooctadecan-2-aminium + carbon dioxide + Coenzyme A,['Sphingolipid Metabolism'],Sphingolipid Metabolism,['Lipid metabolism'],Lipid metabolism
SERt4,0.0312099853229028,0.0350743969155712,1.1238197183589376,Unchanged,Sodium + L-Serine --> Sodium + L-serine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
SMS,0.000507068726273,0.0005698538331487,1.1238197183588428,Unchanged,N-acylsphingosine + Phosphatidylcholine --> diglyceride + sphingomyelin betaine,['Sphingolipid Metabolism'],Sphingolipid Metabolism,['Lipid metabolism'],Lipid metabolism
SUCOASm,-1.1708993879483718,-1.1829462954050671,1.0102885931794736,Unchanged,ATP + Coenzyme A + Succinate <==> ADP + hydrogenphosphate + Succinyl-CoA,"['Citric Acid Cycle', 'Propanoate Metabolism']",Citric Acid Cycle; Propanoate Metabolism,"['Central Energy Metabolism', 'Propanoate Metabolism']",Central Energy Metabolism; Propanoate Metabolism
THRt4,0.0215516056066177,0.024220119343012,1.1238197183589373,Unchanged,Sodium + L-Threonine --> Sodium + L-Threonine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
