reaction_id,flux
EX_acac_e,0.015216503402685572
EX_asn__L_e,-0.01678643295934297
EX_cgly_e,0.02186913847078173
EX_co2_e,0.5053113551660741
EX_glu__L_e,-0.049892796659446244
EX_h_e,10.34024318543948
EX_ile__L_e,-0.05
EX_lac__L_e,8.556033946728718
EX_leu__L_e,-0.04929343051778006
EX_lys__L_e,-0.05
EX_met__L_e,-0.010586866671066644
EX_o2_e,-3.5160750570504584
EX_pi_e,-0.053056509719338674
EX_pro__L_e,-0.05
EX_ser__L_e,-0.044369052670360204
EX_val__L_e,-0.05
EX_gly_e,-0.004520073059225764
EX_cys__L_e,0.019345212004957348
EX_ala__L_e,-0.03065329880790001
EX_his__L_e,-0.017014649248456443
EX_thr__L_e,-0.030638409931873528
EX_gln__L_e,-0.5
EX_phe__L_e,-0.022943690586330126
EX_tyr__L_e,-0.01566087435402867
EX_arg__L_e,-0.05
EX_nh4_e,1.1671094173198033
EX_chol_e,-0.005106682365644579
EX_chsterol_e,-0.0006872125787698879
EX_gthrd_e,-0.05
EX_h2o2_e,0.06997796419477538
EX_inost_e,-0.0006130713657963806
EX_glc__D_e,-5.0
EX_fol_e,-0.00499999999988177
EX_trp__L_e,-0.016144090331166674
EX_C02470_e,0.008227991589140239
EX_pyr_e,1.3609235452173953
DM_5forthf_c,0.004999999999881806
DM_urea_m,0.030336847554997104
HUMANGEM_MAR08651,-0.005144140352390004
HUMANGEM_MAR07712,0.0
HUMANGEM_MAR20145,-1.1481886550875584
HUMANGEM_MAR20139,1.1476934820613383
HUMANGEM_MAR08754,0.0
HUMANGEM_MAR20148,0.0025957172145899725
HUMANGEM_MAR20147,-0.002595717214589973
HUMANGEM_MAR08093,0.0322535377041078
HUMANGEM_MAR11443,-10.561841269298936
HUMANGEM_MAR00120,0.0004951730262201539
HUMANGEM_MAR08891,0.00027285044301926856
HUMANGEM_MAR11363,0.0002728504430192684
HUMANGEM_MAR11371,-0.00022232258320088537
HUMANGEM_MAR00587,-0.00022232258320088537
HUMANGEM_MAR05223,0.0
HUMANGEM_MAR05031,0.0
HUMANGEM_MAR05036,0.0004951730262199482
HUMANGEM_MAR20146,0.0
HUMANGEM_MAR05344,0.0
HUMANGEM_MAR05116,10.561841269298936
HUMANGEM_MAR06107,-0.028130861529218273
