genes	slow-breast	slow-breast.1	slow-breast.2	slow-breast.3	slow-breast.4	slow-breast.5	slow-breast.6	slow-breast.7	slow-breast.8	slow-breast.9	slow-breast.10	slow-breast.11
TAF5	2.00658783526302	1.51293504540447	1.82446493783062	2.53756319484167	1.30769135456373	2.03813071907229	2.51199582602353	1.81571867654691	3.1747213628792	2.04118273823	1.02609086413123	1.61867961997489
TNRC6C	25.0823479407878	23.1983373628685	19.7650368264984	19.6084428692311	7.06153331464416	22.4194379097951	23.5499608689706	13.7475842652838	35.0731121994274	14.4738412347218	21.5479081467558	36.9058953354274
KDM3A	112.368918774729	50.9354798619503	31.0159039431205	53.0581395285077	44.9845825969925	42.800745100518	91.0598486933531	78.0759030915172	84.8104135512016	50.8440063886381	41.0436345652491	43.056877891332
NR4A1	112.703350080606	61.0217134979801	55.9502580934723	67.1300808817206	190.39986122448	112.097189548976	135.019775648765	123.987646769918	79.0656796564678	52.5140649926445	47.2001797500364	142.44380655779
STT3B	30.4332488348225	25.7198957718759	30.1036714742052	22.838068753575	16.4769110675031	29.7567084984554	31.0859483470412	32.4235477954806	27.9677834348882	30.61774107345	19.4957264184933	28.812497235553
CENPO	0.33443130587717	1.00862336360298	5.16931732385342	1.38412537900455	1.30769135456373	0.815252287628914	1.25599791301177	1.29694191181922	0.151177207756153	0.556686201335454	1.02609086413123	0
ORC6	2.67545044701736	7.31251938612158	5.16931732385342	5.07512638968334	8.63076294012065	2.44575686288674	6.59398904331177	5.18776764727689	4.98884785595303	2.96899307378909	2.05218172826245	4.2085670119347
ARHGEF6	22.4068974937704	26.4763632945781	37.7056087151661	33.9110717856114	19.3538320475433	20.3813071907229	27.9459535645118	19.1947402949245	15.1177207756153	23.7519445903127	29.7566350598056	30.2693088935304
LOC121106652	4.34760697640321	4.79096097711414	9.42640217879153	13.8412537900455	6.01538023099318	11.4135320268048	5.02399165204707	16.8602448536499	16.3271384376645	16.1438998387282	8.20872691304981	7.76966217587945
SLC35F6	29.429954917191	32.2759476352953	17.3324169093909	28.6052578327607	18.3076789638923	26.0880732041253	34.2259431295706	27.4951685305675	19.1995053850314	33.9578582814627	19.4957264184933	33.9922720194726
UNC5C	0	0	0.912232468915309	0	0.523076541825494	0	0	0.259388382363845	0	0	0	0.323735923994977
YLPM1	3.00988175289453	6.55605186341935	3.95300736529967	3.92168857384622	3.9230740636912	6.11439215721686	4.70999217379412	4.6689908825492	8.31474642658839	5.38129994624272	7.18263604891859	7.28405828988698
FAM109B	62.2042228931537	53.7091941118585	42.8749260390195	33.9110717856114	62.2461084772338	37.9092313747445	46.1579233031824	38.6488689722128	46.4114027811388	43.9782099055009	25.6522716032807	38.2008390314073
SLC4A2	10.7018017880694	21.685402317464	17.3324169093909	16.1481294217197	16.9999876093285	15.8974196087638	12.2459796518647	9.33798176509841	7.71003759556378	14.6594033018336	24.6261807391494	11.3307573398242
XAF1	14.3805461527183	7.81683106792307	7.90601473059935	15.9174418585523	15.9538345256776	10.1906535953614	14.4439759996353	12.7100307358284	14.2106575290783	9.64922748981454	14.3652720978372	15.3774563897614
LOC121108135	0.66886261175434	0.252155840900744	1.82446493783062	0.922750252669699	0.261538270912747	0.407626143814457	0.313999478252942	0.259388382363845	0.907063246536915	0	1.02609086413123	0.323735923994977
LOC121108925	0	0	0	0	0	0	0	0	0	0	0	0.323735923994977
POLR1C	6.01976350578906	9.83407779512902	10.6427121373453	8.99681496352956	8.89230121103339	7.74489673247469	5.65199060855295	12.4506423534645	7.71003759556378	9.2781033555909	4.10436345652491	13.920644731784
GAPDH	24507.4605259849	16061.5705978547	19414.1314034556	22669.2054573365	20001.4008063232	30397.9044226755	25453.7397056182	32918.9796057955	16476.6526961353	19188.9733600331	24739.0507342039	24361.128280622
LOC107055605	0.66886261175434	0.252155840900744	0	0	0	0	0	0.259388382363845	0.151177207756153	0	1.02609086413123	0.323735923994977
TMEM80	7.69192003517491	4.79096097711414	2.73669740674593	7.84337714769244	5.75384196008043	6.52201830103131	7.84998695632354	6.48470955909612	2.8723669473669	6.68023441602545	1.02609086413123	4.2085670119347
ARL13B	5.68533219991189	7.06036354522084	5.77747230313029	5.30581395285077	11.2461456492481	4.48388758195903	6.90798852156472	5.70654441200458	5.44237947922149	7.23692061736091	4.10436345652491	5.01790682192214
LOC112531088	0	0	1.52038744819218	1.15343781583712	0	0.407626143814457	0	0.518776764727689	1.36059486980537	0	1.02609086413123	0.323735923994977
AMER3	3.3443130587717	2.77371424990819	3.64892987566124	2.7682507580091	2.87692098004022	2.8533830067012	3.45399426078236	0.778165147091534	2.26765811634229	3.89680340934818	2.05218172826245	3.23735923994977
UGGT1	14.0461148468411	22.694025681067	23.718044191798	18.6856926165614	24.846135736711	23.6423163412385	20.4099660864412	14.2663610300115	15.873606814396	17.2572722413991	12.3130903695747	17.3198719337313
CTSO	8.36078264692926	10.0862336360298	14.8997969922834	18.455005053394	11.5076839201609	9.78302745154697	7.84998695632354	7.52226308855149	7.86121480331993	8.72141715425545	15.3913629619684	5.82724663190959
PQLC2L	5.35090089403472	3.78233761351116	5.16931732385342	5.76718907918562	9.41537775285889	8.15252287628914	8.79198539108237	3.37204897072998	6.80297434902686	6.12354821469	8.20872691304981	9.55020975785182
GEN1	4.34760697640321	5.54742849981637	10.3386346477068	11.0730030320364	5.49230368916768	6.11439215721686	5.96599008680589	11.9318655887369	10.7335817506868	14.4738412347218	2.05218172826245	13.7587767697865
UBE2M	720.030601553547	676.786276977597	550.076178755931	914.445500395671	370.599729883362	985.640015743357	677.924873548101	945.470653716214	701.76459840406	655.034096904718	705.950514522284	758.351401958234
KIAA0100	13.3772522350868	14.8771946131439	13.6834870337296	16.1481294217197	9.93845429468438	19.5660549030939	16.0139733909	12.1912539711007	16.4783156454206	14.28827916761	17.4435446902309	13.4350408457915
LOC121113241	0.33443130587717	0.504311681801488	1.21630995855375	1.8455005053394	0.523076541825494	0.815252287628914	0.627998956505883	0.778165147091534	0.453531623268458	0.92781033555909	1.02609086413123	0.161867961997489
LOC107054431	1.67215652938585	0.504311681801488	0.912232468915309	0.230687563167425	0.784614812738241	0.407626143814457	1.56999739126471	1.55633029418307	1.36059486980537	1.11337240267091	1.02609086413123	1.61867961997489
C2	5.35090089403472	3.02587009080893	9.12232468915309	4.38306370018107	3.13845925095296	4.48388758195903	4.39599269554118	9.33798176509841	4.53531623268458	4.26792754357182	4.10436345652491	4.37043497393219
PNPLA4	5.01646958815755	5.29527265891563	4.25708485493811	0.922750252669699	7.32307158555691	2.44575686288674	3.7679937390353	1.55633029418307	3.47707577839151	3.15455514090091	1.02609086413123	4.85603885992466
LOC101751615	22.0724661878932	21.4332464765633	38.6178411840814	30.6814459012675	66.4307208118377	32.6100915051566	27.6319540862589	22.3074008832906	11.4894677894676	8.53585508714363	13.3391812337059	21.0428350596735
MTMR14	55.8500280814874	38.0755319760124	31.6240589223974	32.9883215329417	24.3230591948855	41.5778666690746	48.669919129206	42.5396947076705	41.7249093406981	32.4733617445682	25.6522716032807	35.44908367745
SLC5A6	3.3443130587717	4.28664929531265	10.6427121373453	5.99787664235304	8.3692246692079	3.66863529433011	3.7679937390353	7.0034863238238	8.31474642658839	7.79360681869636	2.05218172826245	4.37043497393219
EMG1	47.154814128681	70.6036354522084	26.7588190881824	44.2920121281455	47.5999653061199	28.533830067012	40.1919332163765	60.6968814731396	40.9690233019173	72.369206173609	25.6522716032807	34.6397438674625
TATDN1	26.7545044701736	15.6336621358461	17.0283394197524	19.8391304323985	33.4768986768316	24.8651947726819	27.6319540862589	30.3484407365698	22.0718723323983	22.6385721876418	4.10436345652491	24.9276661476132
SPTY2D1	39.7973253993833	40.5970903850198	28.583284026013	22.6073811904076	25.3692122785364	43.2083712443325	37.9939368686059	36.5737619133021	39.0037196010874	44.7204581739482	40.0175437011178	34.1541399814701
CYP8B1	0	0.252155840900744	0.608154979276873	0	0.261538270912747	0	0.627998956505883	1.29694191181922	0.302354415512305	0.556686201335454	0	0.323735923994977
SLC16A2	4.34760697640321	1.00862336360298	9.12232468915309	6.92062689502274	1.83076789638923	0.815252287628914	1.56999739126471	4.40960250018536	6.95415155678302	0.556686201335454	11.2869995054435	2.10428350596735
ZNF330	11.0362330939466	15.3815062949454	18.5487268679446	16.3788169848871	22.4922912984962	15.8974196087638	13.8159770431294	23.344954412746	23.5836444099598	20.7829515165236	12.3130903695747	26.2226098435931
ANAPC4	17.72485921149	11.0948569996327	16.724261930114	12.9185035373758	24.5845974657982	14.6745411773205	13.5019775648765	9.8567585298261	18.7459737617629	15.0305274360573	14.3652720978372	16.8342680477388
TBX5	1.67215652938585	0	2.73669740674593	5.07512638968334	0.784614812738241	0.407626143814457	1.25599791301177	0.778165147091534	3.47707577839151	1.48449653689454	4.10436345652491	0.809339809987443
PWWP2A	8.02635134105208	5.29527265891563	10.0345571580684	6.68993933185531	4.18461233460395	4.07626143814457	8.47798591282942	7.52226308855149	12.6988854515168	8.90697922136727	8.20872691304981	6.96032236589201
PSMC2	146.815343280078	235.513555401295	123.759538282844	148.332103116654	227.53829569409	143.484402622689	132.193780344488	189.61290750797	206.205711379392	245.498614788935	74.9046330815796	202.820556382853
UBASH3B	3.67874436464887	2.01724672720595	1.21630995855375	1.15343781583712	2.09230616730197	0	1.56999739126471	1.03755352945538	1.51177207756153	0.92781033555909	1.02609086413123	0.809339809987443
NFIC	35.44971842298	38.8319994987146	54.4298706452801	38.7555106121273	32.6922838640934	24.8651947726819	30.4579493905353	36.3143735309382	24.0371760332283	33.9578582814627	32.8349076521993	30.5930448175253
ENPP2	4.34760697640321	1.00862336360298	4.56116234457655	5.76718907918562	3.39999752186571	8.5601490201036	1.56999739126471	3.11266058836614	2.57001253185459	3.15455514090091	11.2869995054435	2.42801942996233
LGALSL	174.573141667883	99.601557155794	100.649649070322	178.552173891587	157.969115631299	129.217487589183	185.259692169236	169.380613683591	135.303600941757	132.491315917838	156.991902212078	265.625325637879
NXNL2	2.34101914114019	10.0862336360298	3.64892987566124	3.46031344751137	2.87692098004022	3.66863529433011	5.02399165204707	7.52226308855149	5.29120227146534	4.63905167779545	2.05218172826245	5.01790682192214
AMDHD2	7.69192003517491	7.06036354522084	7.90601473059935	13.8412537900455	3.9230740636912	3.66863529433011	9.41998434758825	6.74409794145996	10.2800501274184	8.90697922136727	13.3391812337059	10.3595495678393
LOC121109311	1.00329391763151	33.2845709988982	11.5549446062606	2.30687563167425	37.6615110114356	31.3872130737132	16.327972869153	23.344954412746	15.873606814396	25.7931273285427	19.4957264184933	36.2584234874374
SLC25A48	1.67215652938585	0.504311681801488	2.12854242746905	1.8455005053394	0.784614812738241	2.03813071907229	1.25599791301177	1.29694191181922	2.26765811634229	0.92781033555909	2.05218172826245	1.61867961997489
COG7	22.7413287996476	26.7285191354789	19.7650368264984	24.9142568220819	24.846135736711	28.533830067012	26.3759561732471	23.0855660303822	25.0954164875213	35.2567927512454	17.4435446902309	30.2693088935304
SPDEF	2.00658783526302	0.252155840900744	1.21630995855375	0.922750252669699	0	0	0	0.518776764727689	1.66294928531768	4.82461374490727	0	1.13307573398242
SALL1	1.67215652938585	0.252155840900744	1.52038744819218	1.38412537900455	1.04615308365099	1.63050457525783	0.627998956505883	0.518776764727689	1.20941766204922	0.92781033555909	4.10436345652491	1.29494369597991
ADAM19	3.00988175289453	2.52155840900744	2.12854242746905	2.30687563167425	4.70768887642944	2.03813071907229	2.82599530427647	1.03755352945538	2.11648090858614	1.29893446978273	11.2869995054435	1.4568116579774
ACAT1	218.383642737792	177.517711994124	170.587471687163	245.682254773307	198.507547622775	232.346901974241	191.539681734294	194.022510008156	133.338297240927	151.975332964579	209.32253628277	173.198719337313
HOXA7	54.1778715521016	119.774024427854	18.2446493783062	44.9840748176478	93.1076244449379	33.017717648971	64.9978919983589	32.4235477954806	21.3159862936175	31.9166755432327	17.4435446902309	36.5821594114324
LOC769646	0.33443130587717	0.756467522702233	0	0	0	0	0	0.518776764727689	0	0.371124134223636	0	0.323735923994977
MAP3K1	0.66886261175434	1.00862336360298	4.86523983421498	2.53756319484167	3.66153579277846	3.26100915051566	1.25599791301177	1.81571867654691	3.32589857063536	1.85562067111818	5.13045432065613	1.94241554396986
XPC	18.3937218232444	24.7112724082729	7.90601473059935	11.5343781583712	8.10768639829515	18.3431764716506	56.2059066072765	5.18776764727689	9.52416408863761	11.5048481609327	24.6261807391494	20.557231173681
TEKT1	3.3443130587717	0.756467522702233	2.12854242746905	0.692062689502274	0.261538270912747	1.63050457525783	0.941998434758825	2.85327220600229	1.66294928531768	3.15455514090091	1.02609086413123	2.26615146796484
NUFIP1	29.7643862230681	38.5798436578139	11.5549446062606	24.9142568220819	31.1230542386169	31.7948392175277	32.341946260053	25.9388382363845	16.4783156454206	23.0096963218654	17.4435446902309	20.2334952496861
N4BP2L2	32.7742679759627	28.9979217035856	13.9875645233681	18.9163801797288	40.7999702623885	27.3109516355686	20.0959666081883	37.3519270603936	47.1672888199196	38.5969099592582	14.3652720978372	29.2981011215454
MDK	3.00988175289453	1.76509088630521	9.12232468915309	6.22856420552047	4.18461233460395	4.07626143814457	3.7679937390353	2.85327220600229	4.83767064819688	2.78343100667727	15.3913629619684	4.37043497393219
QSOX2	35.44971842298	40.0927787032183	30.7118264534821	34.3724469119463	26.1538270912747	18.750802615465	31.0859483470412	25.1606730892929	24.4907076564967	35.9990410196927	29.7566350598056	17.3198719337313
PUS7	5.01646958815755	5.79958434071712	10.3386346477068	7.38200202135759	11.2461456492481	8.96777516391806	7.22198799981766	12.1912539711007	14.9665435678591	16.32946190584	5.13045432065613	14.0825126937815
GADD45G	1.33772522350868	6.30389602251861	1.82446493783062	3.22962588434395	0	0.815252287628914	1.56999739126471	1.81571867654691	1.66294928531768	6.12354821469	2.05218172826245	3.88483108793972
AP3S2	30.7676801406997	22.1897139992655	31.9281364120358	43.5999494386433	29.8153628840531	33.017717648971	31.7139473035471	29.8296639718421	20.7112774625929	31.5455514090091	28.7305441956744	25.8988739195982
SURF6	13.3772522350868	16.1379738176476	9.73047966842996	8.30475227402729	16.4769110675031	6.11439215721686	8.79198539108237	12.9694191181922	20.8624546703491	32.65892381168	7.18263604891859	21.528438945666
SH3RF3	0.66886261175434	0.252155840900744	0.304077489638436	1.38412537900455	0.261538270912747	0	0.627998956505883	0.259388382363845	0.60470883102461	0.371124134223636	0	0.809339809987443
ZFAND2A	24.4134853290334	98.8450896330917	24.0221216814365	18.9163801797288	22.4922912984962	34.2405960804144	79.7558674762472	36.5737619133021	31.5960364210359	74.5959509789509	14.3652720978372	27.5175535395731
TMPO	245.138147207966	200.211737675191	117.982065979713	186.626238602447	173.661411886064	210.33509020826	196.249673908089	210.363978097078	134.850069318488	140.470484803646	151.861447891422	258.341267347992
SERPINB1	0	0	0.304077489638436	0	0	0	0.313999478252942	0.259388382363845	0.151177207756153	0.556686201335454	0	0
FYN	24.4134853290334	31.0151684307915	59.5991879691335	43.5999494386433	12.8153752747246	25.6804470603108	25.7479572167412	16.8602448536499	32.2007452520605	30.2466169392263	72.8524513533171	23.6327224516333
CERS2	38.7940314817517	25.9720516127767	55.9502580934723	54.6729524706796	33.2153604059189	48.0998849701059	37.679937390353	36.5737619133021	49.586124144018	35.4423548183573	49.2523614782989	57.3012585471109
PLEKHJ1	21.4036035761389	17.3987530221514	20.9813467850521	21.9153185009053	21.707676485758	23.6423163412385	22.6079624342118	22.5667892656545	20.1065686315683	17.6283963756227	20.5218172826245	21.0428350596735
LOC112531052	0.33443130587717	0	0	0.230687563167425	0.261538270912747	0	0	1.81571867654691	0	0.556686201335454	0	0
COL16A1	7.69192003517491	3.53018177261042	98.8251841324918	56.7491405391865	17.7846024220668	8.96777516391806	4.08199321728824	7.52226308855149	6.34944272575841	7.60804475158454	28.7305441956744	9.55020975785182
CACNA2D1	194.639020020513	166.422854994491	114.029058614414	166.325733043713	276.184414083861	165.088588244855	161.395731822012	195.578840302339	225.254039556667	184.263132642035	98.5047229565978	291.524199557477
SLITRK1	0	0	0	1.15343781583712	0	0	0	0.259388382363845	0.151177207756153	0.185562067111818	1.02609086413123	0.161867961997489
NDUFB1	1369.16176626113	1156.38668637081	880.000255013635	1168.89388256934	1813.7679087799	1189.8607137944	1739.87110899955	1354.78552108636	1232.85012925142	1081.27016506056	864.994598462624	1501.6490834507
CCNB3	1.33772522350868	0.504311681801488	7.29785975132247	1.15343781583712	4.4461506055167	2.44575686288674	0.627998956505883	0	0.907063246536915	1.11337240267091	4.10436345652491	1.29494369597991
CCND1	25.0823479407878	19.9203114311588	37.4015312255277	27.4518200169235	26.9384419040129	21.6041856221662	16.9559718256588	24.1231195598375	20.1065686315683	13.1749067649391	29.7566350598056	24.6039302236183
DMXL2	15.0494087644727	19.1638439084566	11.859022095899	10.1502527793667	17.523064151154	13.8592888896915	8.79198539108237	8.04103985327918	13.4547714902976	18.7417687782936	7.18263604891859	18.7766835917087
LYAR	66.2173985636797	65.8126744750942	51.3890957488957	57.6718907918562	51.5230393698111	68.4811921608288	60.2878998245648	67.4409794145996	50.9467190138234	51.5862546570854	40.0175437011178	51.4740119152014
EIF3F	2.67545044701736	4.28664929531265	9.12232468915309	5.53650151601819	0.784614812738241	2.8533830067012	2.19799634777059	2.3344954412746	5.29120227146534	12.24709642938	7.18263604891859	8.09339809987443
C1QL2	0	0	0	0.692062689502274	0	0	0	0	0.302354415512305	0	0	0.161867961997489
LOC121106808	0	0.504311681801488	0	0.692062689502274	1.04615308365099	0.407626143814457	0.313999478252942	0	0	0	0	0
NUF2	0	0	2.12854242746905	0.230687563167425	0.523076541825494	0	0.313999478252942	0	0.302354415512305	0	0	0.485603885992466
DDX52	43.141638458155	55.7264408390645	31.6240589223974	33.680384222444	35.3076665732208	55.4371555587662	33.5979441730648	41.2427527958513	51.7026050526042	61.0499200797881	41.0436345652491	40.6288584613696
SREBF2	15.0494087644727	11.5991686814342	34.6648338187818	17.0708796743894	31.1230542386169	22.8270640536096	14.4439759996353	26.1982266187483	22.827758371179	17.2572722413991	17.4435446902309	19.5860234016961
WDR66	0	0	0	0.461375126334849	0.261538270912747	0.815252287628914	0	0.778165147091534	0.151177207756153	0.556686201335454	0	0.161867961997489
TSNARE1	9.69850787043794	6.05174018161786	6.99378226168404	8.53543983719471	18.569217234805	5.7067660134024	8.16398643457648	8.04103985327918	12.0941766204922	10.0203516240382	3.07827259239368	12.7875689978016
FZD1	4.01317567052604	6.55605186341935	5.16931732385342	5.07512638968334	3.9230740636912	1.63050457525783	5.02399165204707	1.55633029418307	7.25650597229532	2.41230687245363	3.07827259239368	2.10428350596735
DYRK3	64.5452420342938	59.7609342934764	11.859022095899	33.4496966592766	29.2922863422276	35.8711006556722	99.5378346061825	25.1606730892929	69.6926927755863	26.53537559699	13.3391812337059	34.1541399814701
SPR	10.0329391763151	16.3901296585484	48.044243362873	24.452881695747	9.93845429468438	19.1584287592795	8.16398643457648	25.6794498540206	16.9318472686891	13.1749067649391	31.808816788068	21.852174869661
PRPSAP1	44.1449323757865	69.5950120886054	35.8811437773355	46.1375126334849	45.507659138818	45.2465019634047	45.2159248684236	31.9047710307529	43.3878586260158	48.6172615832963	44.1219071576428	51.9596158011938
SLC6A1	3.00988175289453	2.2694025681067	10.9467896269837	5.76718907918562	2.87692098004022	4.48388758195903	1.88399686951765	5.96593279436843	4.83767064819688	2.59786893956545	8.20872691304981	4.53230293592968
PCBP4	5.68533219991189	2.52155840900744	6.38562728240716	5.53650151601819	3.39999752186571	2.44575686288674	2.19799634777059	11.4130888240092	2.57001253185459	1.67005860400636	8.20872691304981	4.37043497393219
INSR	9.0296452586836	8.5732985906253	6.08154979276873	2.7682507580091	3.9230740636912	4.48388758195903	9.10598486933531	2.3344954412746	5.7447338947338	6.12354821469	4.10436345652491	5.6653786699121
PPM1L	27.7577983878051	14.1207270904417	15.2038744819218	20.5311931219008	9.67691602377163	15.8974196087638	20.7239655646941	28.5327220600229	50.3420101827988	30.2466169392263	25.6522716032807	34.9634797914575
LOC771994	3.00988175289453	1.26077920450372	4.25708485493811	2.30687563167425	1.30769135456373	2.03813071907229	1.56999739126471	1.29694191181922	1.36059486980537	1.29893446978273	3.07827259239368	1.94241554396986
ASB8	11.0362330939466	19.668155590258	18.2446493783062	22.838068753575	9.41537775285889	11.8211581706193	6.27998956505883	20.4916822067437	27.3630746038636	21.8963239191945	15.3913629619684	28.165025387563
CCDC71	6.01976350578906	5.79958434071712	3.64892987566124	3.46031344751137	8.63076294012065	1.22287843144337	6.59398904331177	3.89082573545767	1.36059486980537	2.96899307378909	1.02609086413123	3.23735923994977
NUDT3	244.469284596211	176.509088630521	174.236401562824	342.340343740458	302.076702904223	379.907566035074	183.689694777971	442.775968695083	469.55640729061	320.836814036333	154.939720483815	308.520335567213
RHEB	188.284825208847	258.459736923263	64.1603503137101	122.495096041902	157.184500818561	148.783542492277	162.023730778518	147.591989565028	72.7162369307094	111.893926468426	57.4610883913487	134.026672533921
NUP85	51.5024211050842	48.4139214529429	71.762287554671	65.0538928132137	34.5230517604826	57.8829124216529	53.0659118247471	60.4374930907758	70.7509332298794	59.5654235428936	61.5654518478736	52.7689556111813
DMGDH	4.01317567052604	3.53018177261042	3.95300736529967	2.07618806850682	3.39999752186571	0.815252287628914	2.82599530427647	1.03755352945538	1.96530370082998	0.556686201335454	6.15654518478736	1.78054758197237
VIPR2	0.33443130587717	1.00862336360298	1.52038744819218	0.230687563167425	0.784614812738241	0.407626143814457	0	1.03755352945538	0.302354415512305	0.92781033555909	0	0
MBTD1	21.4036035761389	13.3642595677394	15.5079519715603	21.2232558114031	22.4922912984962	30.9795869298987	19.7819671299353	31.1266058836614	47.4696432354319	25.6075652614309	17.4435446902309	21.3665709836685
LOC107053901	72.2371620694688	17.6509088630521	32.8403688809511	31.1428210276023	100.430696030495	37.9092313747445	28.5739525210177	63.8095420615058	38.3990107700627	16.8861481071754	14.3652720978372	32.2117244375002
TAP2	8.36078264692926	11.0948569996327	11.5549446062606	11.9957532847061	19.0922937766305	12.2287843144337	11.3039812171059	10.8943120592815	15.5712523988837	18.9273308454054	20.5218172826245	13.596908807789
DTX3L	6.6886261175434	6.30389602251861	5.47339481349186	5.53650151601819	7.32307158555691	4.07626143814457	8.16398643457648	5.18776764727689	5.14002506370919	8.72141715425545	2.05218172826245	4.2085670119347
GXYLT1	4.34760697640321	6.05174018161786	6.99378226168404	5.30581395285077	2.61538270912747	2.8533830067012	10.3619827823471	2.85327220600229	6.50061993351456	7.42248268447272	3.07827259239368	6.47471847989954
SPEG	499.640370980492	241.817451423814	176.669021479932	202.082305334664	358.04589287955	347.705100673732	657.828906939913	351.471258103009	546.203251622979	299.868300452698	315.009895288287	289.743651975504
WIPI2	48.8269706580668	98.3407779512902	35.5770662876971	43.3692618754758	50.2153480152474	39.1321098061879	40.5059326946295	49.0244042667666	55.0285036232395	79.0494405896345	50.2784523424301	49.693464333229
CITED2	5.35090089403472	4.28664929531265	18.2446493783062	19.8391304323985	6.53845677281867	15.4897934649494	2.19799634777059	10.1161469121899	8.919455257613	16.7005860400636	7.18263604891859	10.0358136438443
LOC121108654	67.5551237871884	44.6315838394317	349.99319057384	133.106723947604	111.938379950656	139.408141184544	82.5818627805236	275.470462070403	478.324685340467	164.964677662406	254.470534304544	191.166063119034
MAP7D3	46.1515202110495	42.6143371122258	29.7995939845668	39.678260864797	40.0153554496503	57.4752862778385	43.6459274771589	42.0209179429428	33.5613401218659	38.4113478921463	38.9914528369866	39.8195186513822
CD200R1A	0.33443130587717	0	0	0.461375126334849	0	0	0	0	0	0.371124134223636	0	1.94241554396986
MGST3	117.05095705701	206.76778953861	77.5397598578013	82.8168351771054	121.092219432602	59.9210431407252	116.179806953588	47.2086855902197	38.3990107700627	48.0605753819609	46.1740888859052	51.7977478391963
LOC771456	283.59774738384	36.0582852488064	349.080958104925	317.656774481544	877.460898912266	571.084227484054	198.761669734112	740.035054884049	285.573745451372	83.3173681332063	230.870444429526	271.452572269788
SBK2	40.8006193170148	78.9247782019329	107.339353842368	95.043276024979	265.984421518264	49.3227634015493	91.0598486933531	50.061957796222	185.192079501287	112.26505060265	123.130903695747	281.973989799625
ALDH7A1	302.325900512962	195.925088379878	190.6565860033	305.43033363367	252.122893159888	299.605215703626	274.435543993071	226.705446186	293.888491877961	246.426425124494	294.488078005662	300.912541353331
FKBP7	44.1449323757865	30.7630125898908	112.81274865586	68.97558138706	45.7691974097307	33.4253437927855	47.4139212161942	40.7239760311236	37.643124731282	20.4118273823	38.9914528369866	27.5175535395731
SMPD3	2.00658783526302	2.01724672720595	1.21630995855375	0.692062689502274	1.56922962547648	0.815252287628914	0.313999478252942	0.778165147091534	0.755886038780763	0.742248268447272	2.05218172826245	0.809339809987443
NRBP2	49.4958332698212	35.0496618852034	41.9626935701042	34.6031344751137	37.3999727405228	43.2083712443325	36.1099399990883	61.2156582378673	69.8438699833425	47.3183271135136	50.2784523424301	51.9596158011938
SNX19	12.0395270115781	10.3383894769305	10.6427121373453	6.68993933185531	11.2461456492481	6.11439215721686	7.5359874780706	10.6349236769176	18.2924421384945	18.9273308454054	14.3652720978372	8.4171340238694
DOPEY2	10.3673704821923	6.30389602251861	10.0345571580684	5.53650151601819	13.5999900874628	4.89151372577349	8.79198539108237	10.1161469121899	16.1759612299083	10.9481619595973	5.13045432065613	7.76966217587945
TMX2	27.423367081928	45.6402072030347	27.3669740674593	32.5269464066069	45.2461208679052	26.9033254917542	33.2839446948118	25.4200614716568	15.5712523988837	14.1027171004982	21.5479081467558	17.3198719337313
HMGXB4	28.0922296936823	34.0410385216005	50.4768632799804	55.1343275970145	19.3538320475433	47.284632682477	36.1099399990883	54.4715602964074	38.8525423933312	44.7204581739482	54.382815798955	54.7113711551511
BCL11B	0	0	0.608154979276873	0.461375126334849	0	0	0	0	0.151177207756153	0.556686201335454	1.02609086413123	0.161867961997489
LOC100857440	0.33443130587717	1.51293504540447	3.04077489638436	5.07512638968334	2.35384443821472	0.815252287628914	0.627998956505883	1.03755352945538	1.36059486980537	2.78343100667727	6.15654518478736	1.4568116579774
SLC22A3	0.33443130587717	0.252155840900744	2.43261991710749	1.8455005053394	0.261538270912747	0.407626143814457	0.313999478252942	0.259388382363845	0.453531623268458	0.185562067111818	0	0.323735923994977
TBC1D22A	68.2239863989427	110.192102473625	87.8783945055081	93.8898382091418	68.7845652500524	89.6777516391806	59.031901911553	116.984160446094	89.6480841993985	114.491795407992	107.739540733779	90.4841907565961
GID8	17.72485921149	22.4418698401662	8.21009222023778	10.6116279057015	30.8615159677041	7.74489673247469	18.2119697386706	16.3414680889222	19.1995053850314	33.5867341472391	3.07827259239368	18.1292117437187
PLPP4	0.33443130587717	0	1.21630995855375	0.922750252669699	0.261538270912747	0.815252287628914	0.941998434758825	0.259388382363845	0.60470883102461	0.742248268447272	3.07827259239368	0.485603885992466
CD28	1.33772522350868	1.76509088630521	0.608154979276873	0.461375126334849	0.523076541825494	0.407626143814457	1.56999739126471	0.259388382363845	0.907063246536915	0.371124134223636	2.05218172826245	0.485603885992466
SH2D6	0.33443130587717	0.756467522702233	6.08154979276873	1.61481294217197	1.30769135456373	0	2.82599530427647	3.89082573545767	3.02354415512305	3.71124134223636	6.15654518478736	2.10428350596735
HTR2A	0	0.756467522702233	1.52038744819218	1.15343781583712	0.261538270912747	0.407626143814457	0	0.518776764727689	0	0.185562067111818	0	0
TROVE2	10.7018017880694	13.1121037268387	14.2916420130065	14.5333164795478	10.4615308365099	13.8592888896915	8.47798591282942	10.6349236769176	16.7806700609329	18.1850825769582	19.4957264184933	20.2334952496861
