genes	slow-leg	slow-leg.1	slow-leg.2	slow-leg.3	slow-leg.4	slow-leg.5	slow-leg.6	slow-leg.7	slow-leg.8	slow-leg.9	slow-leg.10	slow-leg.11
ELAPOR1	802.059185477997	745.308280971733	1394.69045634247	2003.04552783864	2240.42125688038	2149.76269569871	847.215061746211	1484.88667887043	1600.98199042508	1792.42656480694	800.555083601442	1253.6407145255
LOC101751752	0.390867049453215	0	0.35862444236114	0.334677615344803	0	0.719465426940667	0	0.34492141204888	0	0	0	0.92759209361857
PIM3	161.232657899451	172.269145505934	200.829687722239	124.165395292922	122.535389843493	271.957931383572	103.310621247833	156.594321070192	180.448421751014	91.3615482061791	78.2064413363015	124.297340544888
LOC112530392	15.2438149286754	13.1048450938124	3.5862444236114	7.36290753758566	7.11495811994474	9.35305055022867	36.0227824087839	13.1070136578574	13.2035430549523	16.3145621796748	32.4344543526522	8.58022686597177
PLP2	89.5085543247862	146.535995139903	160.30512573543	193.778339284641	262.067624084631	270.519000529691	90.0569560219599	161.423220838876	162.843697677745	178.010000671563	66.3845374133722	156.763063821538
EPSTI1	2.93150287089911	1.19134955398295	2.15174665416684	4.35080899948243	3.16220360886433	27.5795080327256	5.09756354841282	2.41444988434216	3.14370072736959	5.43818739322494	2.42500593290857	3.01467430426035
HSD11B1A	1.56346819781286	0.47653982159318	0.71724888472228	0	0	0	0.679675139788376	0	0	0	0	0.463796046809285
C6	1.17260114835965	0.714809732389769	1.7931222118057	2.34274330741362	1.18582635332412	2.63803989878244	3.05853812904769	3.10429270843992	1.25748029094783	2.90036660971997	0.909377224840715	1.85518418723714
SIX3	0	0.23826991079659	1.07587332708342	0.334677615344803	0.395275451108041	1.67875266286156	0.679675139788376	1.7246070602444	0.628740145473917	1.08763747864499	0.303125741613572	1.15949011702321
NUDT6	0.586300574179823	0.47653982159318	0.35862444236114	0	0.395275451108041	0.719465426940667	1.69918784947094	0	1.04790024245653	0.725091652429993	1.51562870806786	0.695694070213927
EEF1G	1.36803467308625	7.38636723469428	9.32423550138965	3.01209853810322	2.37165270664825	5.03625798858467	3.73821326883607	23.4546560193238	2.09580048491306	5.80073321943994	5.75938909065786	6.26124663192534
CCDC25	31.6602310057104	61.7119068963168	19.0070954451404	54.5524513012028	42.2944732685604	12.2309122579913	31.2650564302653	14.486699306053	20.1196846551653	55.4695114108944	46.68136420849	36.6398876979335
ZNF319	0	0	0	1.00403284603441	1.18582635332412	0	0	0	1.46706033943914	0.725091652429993	0	0.695694070213927
MYBBP1A	19.3479189479341	15.0110043801852	20.441593214585	27.7782420736186	25.6929043220227	20.1450319543387	19.7105790538629	16.5562277783462	24.7304457219741	23.9280245301898	28.1906939700622	21.7984142000364
RSPH1	0	0.23826991079659	0.35862444236114	0	0.395275451108041	0	0	0.34492141204888	0	0	0	0.463796046809285
AGTRAP	11.3351444341432	7.86290705628746	8.96561105902851	6.35887469155125	10.6724371799171	13.1901994939122	5.7772386882012	5.1738211807332	13.6227031519349	10.1512831340199	5.15313760743072	9.97161500639962
LOC112531699	0	0	0	0	0	0.479643617960444	0	0	0	0	0	0
GPR107	19.3479189479341	19.5381326853204	18.6484710027793	22.7580778434466	23.3212516153744	30.4573697404882	15.2926906452385	16.9011491903951	17.814304121761	22.8403870515448	18.4906702384279	25.276884551106
ARNTL2	6.64473984070465	3.33577875115226	10.4001088284731	8.70161799896487	5.13858086440453	8.15394150532756	8.4959392473547	17.9359134265418	9.01194208512615	5.80073321943994	6.06251483227143	6.26124663192534
LOC107052576	0	0	0	0	1.58110180443216	0	0	0	0	0	0	0
PHF21A	26.383525838092	55.5168892156054	22.951964311113	38.8226033799971	36.3653415019398	22.5432500441409	27.5268431614292	31.3878484964481	25.7783459644306	34.8043993166396	32.7375800942657	31.3062331596267
LOC100858426	12.7031791072295	11.9134955398295	22.5933398687518	17.4032359979297	22.1354252620503	3.11768351674289	24.1284674624874	13.7968564819552	31.6465873221872	5.80073321943994	25.46256229554	35.9441936277196
H2AFZ	272.434333468891	340.725972439123	151.339514676401	179.052524209469	178.269228449727	83.2181677161371	213.078156323656	86.23035301222	150.89763491374	228.041324689233	192.484845924618	236.072187825926
CYB5R2	7.42647393961108	6.67155750230451	11.4759821555565	10.0403284603441	9.09133537548495	26.1405771788442	10.1951270968256	14.8316207181018	11.7364827155131	7.97600817672992	5.45626334904429	11.3630031468275
ABCD2	24.2337570660993	41.9355043001998	10.0414843861119	3.68145376879283	2.76692815775629	7.67429788736711	30.9252188603711	12.0722494217108	7.96404184266962	5.43818739322494	11.8219039229293	12.290595240446
FBXO33	3.90867049453215	10.2456061642534	7.53111328958394	6.69355230689605	9.09133537548495	9.59287235920889	8.15610167746052	10.6925637735153	7.54488174568701	5.80073321943994	3.94063464097643	8.58022686597177
TMEM8C	3.71323696980554	2.62096901876249	6.45523996250052	3.68145376879283	11.4629880821332	0	7.47642653767214	5.51874259278208	8.59278198814353	2.53782078350497	2.72813167452214	6.95694070213927
SLC6A7	0	0	0.35862444236114	0.334677615344803	0	0	0	1.03476423614664	0.419160096982611	0	0.303125741613572	0
ILDR1	0	0	1.43449776944456	0	0	1.19910904490111	0.679675139788376	1.03476423614664	0	0.725091652429993	0	0
GCLC	10.7488438599634	15.2492742909817	13.9863532520845	16.7338807672401	12.6488144354573	16.3078830106551	11.2146398065082	16.9011491903951	11.7364827155131	15.9520163534598	12.73128114777	16.4647596617296
SLC41A2	1.95433524726608	2.3826991079659	0.35862444236114	2.00806569206882	0.790550902216082	4.55661437062422	1.35935027957675	1.37968564819552	0.628740145473917	0.725091652429993	3.94063464097643	1.15949011702321
PTCH2	0.195433524726607	0	0	0.334677615344803	0	2.63803989878244	0.339837569894188	0	0	0	0.303125741613572	0.231898023404642
MAP3K8	0.78173409890643	0.47653982159318	0.71724888472228	0.669355230689605	0.395275451108041	4.07697075266378	0.339837569894188	0.68984282409776	1.04790024245653	0.725091652429993	0.303125741613572	0.231898023404642
LOC107051945	0	0.23826991079659	0.35862444236114	0	0	0	0	1.37968564819552	0	0	0	0.231898023404642
LOC121113422	0	0	0	0	0	0	0	0.34492141204888	0.419160096982611	0	0	0
SDHAF3	31.4647974809838	35.9787565302851	31.9175753701415	66.6008454536157	58.1054913128821	12.7105558759518	37.0422951184665	28.2835557880082	43.8022301346829	59.8200613254744	56.6845136817379	65.3952426001092
PPP1R2	210.872773180009	259.95247267908	135.20141477015	344.383266189802	279.459743933385	92.3313964573856	190.309039140745	141.072857527992	169.969419326449	386.111304918971	322.52578907684	274.335361687692
COG1	7.03560689015787	11.4369557182363	12.910479925001	13.3871046137921	7.51023357105278	5.99554522450556	10.1951270968256	6.55350682892872	10.8981625215479	6.88837069808493	7.57814354033929	13.2181873340646
SNTG2	0.586300574179823	0.47653982159318	0.35862444236114	0	0.395275451108041	0.239821808980222	0.339837569894188	0.34492141204888	0	0	0	0
SH3PXD2B	10.1625432857836	5.71847785911816	8.60698661666737	8.03226276827526	6.7196826688367	17.0273484375958	6.79675139788376	8.27811388917312	6.70656155172178	7.61346235051492	5.45626334904429	7.6526347723532
TRMT10B	9.77167623633038	9.76906634266018	12.910479925001	13.7217822291369	7.51023357105278	25.1812899429233	11.8943149462966	31.732769908497	17.814304121761	8.70109982915991	8.48752076518	7.6526347723532
NEU4	0.195433524726607	0.23826991079659	0.35862444236114	0.334677615344803	0	2.158396280822	0	0.68984282409776	0	0.362545826214996	0	0.231898023404642
PLIN3L	0	0	0	0	0.395275451108041	0	0	0	0	0	0.303125741613572	0
SEC16A	17.7844507501213	11.4369557182363	7.53111328958394	16.0645255365505	10.2771617288091	10.3123377861496	19.3707414839687	7.93319247712424	14.2514432974088	14.1392872223849	13.3375326309971	16.4647596617296
ATRNL1	13.2894796814093	14.534464558592	26.1795842923632	13.0524269984473	11.4629880821332	57.0775905372929	9.51545195703727	97.2678381977842	15.9280836853392	6.88837069808493	11.8219039229293	14.1457794276832
EHHADH	16.6118496017616	16.2023539341681	41.6004353138923	21.4193673820674	24.5070779686986	33.5750532572311	29.9057061506886	38.2862767374257	19.4909445096914	31.9040327069197	17.5812930135871	27.1320687383432
RDX	480.766470827454	570.894706268629	115.118445997926	193.778339284641	179.059779351943	61.8740267168973	414.60183527091	171.425941788293	130.149210113101	180.185275628853	354.353991946265	199.200402104588
LRRIQ1	0.195433524726607	0	0.71724888472228	0	0	0.479643617960444	0.339837569894188	0.68984282409776	0.628740145473917	0	0	0
CAPN1	19.3479189479341	43.6033936757759	27.2554576194467	22.088722612757	27.6692815775629	18.4662792914771	24.8081426022757	29.3183200241548	24.7304457219741	17.7647454845348	22.4313048794043	38.7269699085753
TNFRSF10B	1.95433524726608	3.57404866194885	1.07587332708342	2.00806569206882	1.97637725554021	1.67875266286156	1.01951270968256	1.37968564819552	1.67664038793045	0	1.51562870806786	2.55087825745107
PRDM10	9.77167623633038	10.9604158966431	8.60698661666737	13.3871046137921	12.6488144354573	6.95483246042644	13.5935027957675	12.7620922458086	5.65866130926525	12.3265580913099	10.609400956475	14.1457794276832
IPO5	159.473756176912	190.615928637272	88.5802372632016	73.2943977605118	62.0582458239625	19.425566527398	114.525261054341	46.5643906265988	124.071388706853	61.9953362827644	85.4814591350272	72.3521833022484
GMEB1	2.5406358214459	3.81231857274544	10.0414843861119	6.02419707620645	5.13858086440453	9.11322874124844	1.69918784947094	5.86366400483096	4.19160096982611	3.62545826214996	3.03125741613572	5.33365453830678
LOC112533602	27674.559702436	26081.9775154379	14489.1447202748	13525.9958241602	13346.8708821141	7827.06437968751	26383.9694138751	17271.9397083477	11608.8484659819	15613.398551775	20840.1978616747	12222.1853235417
DPP8	38.5004043711417	34.5491370655055	16.1380999062513	19.7459793053434	15.4157425932136	9.35305055022867	27.1870055915351	13.1070136578574	20.9580048491306	14.5018330485999	42.1344780842864	24.1173944340828
LIG1	0.78173409890643	2.14442919716931	2.86899553888912	0.669355230689605	0.790550902216082	4.07697075266378	0	2.75937129639104	1.25748029094783	0.362545826214996	0.303125741613572	0.695694070213927
CELA3B	2.34520229671929	20.4912123285067	0.35862444236114	14.3911374598265	1.18582635332412	0.959287235920889	1.35935027957675	0	0.419160096982611	1.08763747864499	0	2.55087825745107
NTF3	0.195433524726607	0	0.71724888472228	0	0	0.479643617960444	0	0.34492141204888	0.209580048491306	0	0	0
LOC121108877	9.96710976105698	9.53079643186359	6.45523996250052	5.35484184551684	5.92913176662062	5.03625798858467	11.8943149462966	8.27811388917312	5.02992116379134	1.45018330485999	2.42500593290857	6.49314465532999
ERP29	12.1168785330497	13.1048450938124	20.441593214585	14.0564598444817	12.6488144354573	28.059151650686	14.2731779355559	11.382406597613	15.2993435398653	10.5138289602349	17.5812930135871	16.9285557085389
PDK4	1656.299122058	1927.36530843361	1293.91698803899	1472.58150751713	862.491034317746	127.105558759518	1315.17139549051	616.719484743397	1437.29997255337	1104.67713247709	1636.87900471329	2066.44328655877
FAM149A	1.17260114835965	2.3826991079659	0.71724888472228	1.00403284603441	0	0.719465426940667	1.01951270968256	1.7246070602444	1.04790024245653	2.53782078350497	0.303125741613572	0.463796046809285
CDH18	1.17260114835965	0.953079643186359	0	0.334677615344803	0.395275451108041	0	0	0.68984282409776	0	0	0.606251483227143	0.463796046809285
LRPPRC	112.960577291979	70.5278935957906	71.3662640298669	73.9637529912014	45.4566768774247	23.0228936621013	59.8114123013771	26.9038701398126	58.0536734320917	63.0829737614093	56.6845136817379	66.3228346937277
AvBD9	37.5232367475086	45.2712830513521	82.1249973007011	50.5363199170652	58.5007667639901	55.6386596834116	76.4634532261923	83.470981715829	46.3171907165786	75.7720776789342	37.8907177016964	69.5694070213927
KLC1	25.9926587886388	28.8306592063874	18.2898465604182	15.3951703058609	14.2299162398895	20.8644973812793	24.4683050323815	20.005441898835	13.8322832004262	13.7767413961699	20.6125504297229	13.4500853574693
ABLIM2	14.0712137803157	22.1591017040829	9.68285994375079	15.3951703058609	9.88188627770103	7.19465426940667	14.9528530753443	6.8984282409776	5.23950121228264	13.0516497437399	27.584442486835	15.7690655915157
ZAR1L	0.195433524726607	0	0	0.669355230689605	0.790550902216082	0.239821808980222	0	0	1.25748029094783	0	0	0
DDX24	4.49497106871197	7.86290705628746	4.30349330833368	9.03629561430967	10.6724371799171	4.55661437062422	7.81626410756633	2.41444988434216	7.75446179417831	3.62545826214996	9.09377224840715	6.49314465532999
B4GALT1	6.05843926652483	8.10117696708405	8.60698661666737	7.69758515293046	12.2535389843493	14.1494867298331	5.7772386882012	11.382406597613	12.5748029094783	9.4261914815899	5.15313760743072	6.26124663192534
SCOC	55.6985545470831	35.0256768870987	31.5589509277803	50.5363199170652	40.7133714641282	35.7334495380531	47.9170973550805	31.0429270843992	42.1255897467524	63.4455195876243	69.1126690878943	42.2054402596449
FAM102B	5.47213869234501	9.53079643186359	4.66211775069482	7.69758515293046	4.34802996218845	7.91411969634733	5.09756354841282	15.5214635421996	4.40118101831742	5.80073321943994	5.45626334904429	3.94226639787892
LOC100859862	0	0.23826991079659	0.71724888472228	0	0	0	0	0	0	0	0	0
SNRNP25	174.131270531407	268.530189467757	147.036021368068	443.782517947208	273.925887617873	130.463064085241	204.922054646195	160.733378014778	181.915482090453	358.195276300416	252.806868505719	197.113319893946
SNX22	10.7488438599634	5.00366812672839	10.7587332708342	9.37097322965447	10.6724371799171	4.316792561644	5.7772386882012	4.48397835663544	24.7304457219741	13.0516497437399	4.24376038259	11.8267991936368
NIPA1	4.10410401925876	3.57404866194885	9.32423550138965	2.67742092275842	3.16220360886433	12.7105558759518	4.41788840862445	4.13905694458656	7.96404184266962	2.17527495728998	3.63750889936286	4.17416442128356
INPP5A	0.390867049453215	0.953079643186359	1.43449776944456	1.00403284603441	0.395275451108041	0.479643617960444	1.69918784947094	1.7246070602444	1.25748029094783	0.362545826214996	0.606251483227143	0.695694070213927
LOC121110827	0.195433524726607	0.953079643186359	1.43449776944456	0.334677615344803	1.58110180443216	2.63803989878244	1.35935027957675	1.03476423614664	0.419160096982611	2.17527495728998	0.606251483227143	4.86985849149749
CLIP1	218.299247119621	266.385760270587	232.74726309238	163.322676288264	136.765306083382	60.1952740540358	231.769222667836	248.343416675194	174.370600344766	278.072648706902	270.994413002533	204.997852689704
MAU2	3.12693639562572	2.85923892955908	1.43449776944456	0	0.790550902216082	0.479643617960444	3.39837569894188	1.7246070602444	0.419160096982611	0.725091652429993	1.21250296645429	0.463796046809285
AKNA	5.47213869234501	5.00366812672839	8.60698661666737	6.35887469155125	14.2299162398895	22.3034282351607	6.11707625809539	10.3476423614664	10.4790024245653	5.80073321943994	5.15313760743072	6.0293486085207
DNTTIP2	27.9469940359049	13.5813849154056	23.6692131958353	51.8750303784444	24.5070779686986	21.58396280822	28.5463558711118	16.5562277783462	24.7304457219741	42.7804074933696	29.70632267813	35.016601534101
FGF9	0.390867049453215	0	0.35862444236114	0.334677615344803	0	3.11768351674289	0	0.68984282409776	0.209580048491306	0.725091652429993	0	0.231898023404642
LECT1	0.586300574179823	0.23826991079659	0.71724888472228	0.334677615344803	0.790550902216082	12.7105558759518	1.01951270968256	1.7246070602444	1.25748029094783	1.08763747864499	0.606251483227143	2.08708221064178
GPR65	1.95433524726608	3.33577875115226	1.7931222118057	0.669355230689605	0.395275451108041	1.19910904490111	2.03902541936513	1.37968564819552	1.67664038793045	2.90036660971997	1.21250296645429	0.92759209361857
LNPEP	143.643640674057	191.807278191255	97.9044727645913	83.0000486055111	85.7747728904449	89.6933565586031	140.013078796406	75.1928678266558	93.6822816756137	106.951018733424	107.003386789591	135.428445668311
ATPIF1	1781.76744493248	1051.00857652376	2165.37438297656	1609.7993298085	1776.36787727954	410.33511516516	1220.01687592014	1102.36883290822	2398.22449488601	1542.63249054481	1538.06001294726	1193.34722844029
ADGRG2	1.95433524726608	0.23826991079659	2.86899553888912	1.00403284603441	1.18582635332412	5.03625798858467	1.01951270968256	0.68984282409776	0.209580048491306	1.81272913107498	2.121880191295	0.463796046809285
IDO2	0.195433524726607	0	0.71724888472228	0	0.395275451108041	0.239821808980222	0	0	0	0.362545826214996	0	0.463796046809285
DNAJC19	187.029883163363	95.0696944078393	90.3733594750073	186.7501093624	129.650347963437	42.4484601894993	102.630946108045	126.586158221939	127.424669482714	176.197271540488	188.241085542028	152.125103353445
DDX49	13.0940461566827	26.2096901876249	14.7036021368067	8.70161799896487	12.6488144354573	14.6291303477936	16.9918784947094	16.9011491903951	21.3771649461132	9.7887373078049	15.1562870806786	16.4647596617296
GCC1	17.7844507501213	23.3504512580658	12.5518554826399	15.7298479212057	13.8346407887814	11.7512686400309	14.2731779355559	12.4171708337597	14.8801834428827	18.8523829631798	13.0344068893836	17.6242497787528
GCSH	43.3862424893069	51.2280308212668	35.5038197937529	21.7540449974122	36.3653415019398	13.6698431118727	33.9837569894188	19.3155990747373	30.3891070312393	34.4418534904246	67.90016612144	35.7122956043149
CLUAP1	6.64473984070465	8.57771678867723	10.4001088284731	20.0806569206882	15.8110180443216	16.3078830106551	9.85528952693146	11.0374851855642	13.4131231034436	14.8643788748148	10.609400956475	19.47943396599
JAG2	22.4748553435599	22.1591017040829	5.73799107777824	5.35484184551684	5.13858086440453	1.67875266286156	25.4878177420641	4.13905694458656	7.3353016971957	4.35054991457995	8.79064650679357	9.2759209361857
LOC124417888	0.390867049453215	0.23826991079659	0.71724888472228	0	0	0.239821808980222	1.01951270968256	0.68984282409776	0.209580048491306	0	0	0.463796046809285
LOC121111418	0	0	1.43449776944456	0	0	0.239821808980222	1.69918784947094	0	0.209580048491306	0	0.606251483227143	0
ARL8A	59.9980920910685	54.0872697508259	49.4901730458374	24.0967883048258	51.7810840951534	40.7697075266378	40.1008332475142	33.4573769687414	51.3471118803699	46.4058657555195	47.2876156917172	42.6692363064542
LOC107051727	0	0.23826991079659	0.35862444236114	0	0.790550902216082	0	0	0	0.838320193965223	0	0	0
LRRC66	0.195433524726607	0.953079643186359	0	0	0	0.239821808980222	0	0.68984282409776	0	0	0	0
RNF43	0.586300574179823	0	1.07587332708342	0.334677615344803	0	2.39821808980222	0	0.34492141204888	0.628740145473917	0.362545826214996	0.303125741613572	0.92759209361857
C1orf216	1.75890172253947	1.90615928637272	4.66211775069482	3.68145376879283	2.37165270664825	4.07697075266378	3.39837569894188	4.13905694458656	4.61076106680873	2.90036660971997	1.21250296645429	3.71036837447428
XPO1	40.6501731431344	24.5418008120487	108.663206035425	84.6734366822351	84.1936710860128	72.6660081210073	66.9480012691551	141.072857527992	167.454458744553	56.1946030633244	56.0782621985107	202.215076408848
SLC24A2	0.78173409890643	0.23826991079659	0.35862444236114	0.334677615344803	0	0.479643617960444	0	1.7246070602444	3.14370072736959	0.362545826214996	1.51562870806786	0.231898023404642
CD99L2	112.178843193073	201.338074623118	92.8837305715353	202.145279668261	179.850330254159	60.435095863016	135.595190387781	80.0217675953402	63.083594595883	233.116966256243	174.600427169417	190.156379191807
EXOC7	25.6017917391856	34.3108671547089	22.951964311113	20.415334536033	15.8110180443216	14.3893085388133	25.4878177420641	14.486699306053	20.1196846551653	26.8283911399097	38.19384344331	21.1027201298225
CASP1	1.75890172253947	4.7653982159318	4.30349330833368	8.70161799896487	3.55747905997237	26.6202207968047	5.09756354841282	5.86366400483096	5.86824135775656	8.33855400294491	4.54688612420357	5.79745058511606
INTS12	0.586300574179823	1.19134955398295	0	1.00403284603441	0.790550902216082	0.959287235920889	0.679675139788376	0.68984282409776	0.209580048491306	1.08763747864499	2.121880191295	1.6232861638325
CHST9	31.2693639562572	73.6254024361462	17.931222118057	54.8871289165476	28.0645570286709	6.23536703348578	49.2764476346573	51.0483689832342	14.4610233459001	39.5174950574346	42.7407295675136	65.1633445767045
OGFOD1	7.03560689015787	7.86290705628746	12.5518554826399	8.70161799896487	3.95275451108041	10.79198140411	11.8943149462966	14.486699306053	7.75446179417831	6.88837069808493	6.06251483227143	9.50781895959034
PXN	52.3761846267308	43.6033936757759	41.9590597562534	39.8266362260315	71.1495811994474	50.6024016948269	39.0813205378316	34.492141204888	43.3830700377003	59.0949696730444	53.6532562656022	43.3649303766681
PRKAG1	52.9624852009106	53.6107299292327	34.0693220243083	64.2581021462021	66.0110003350429	21.1043191902596	56.4130366024352	17.246070602444	35.8381882920133	63.0829737614093	69.1126690878943	64.6995485298952
HAPLN4	0.390867049453215	0	2.86899553888912	0.334677615344803	0.790550902216082	0.479643617960444	1.35935027957675	1.37968564819552	0.419160096982611	0.725091652429993	0.606251483227143	0.231898023404642
FYTTD1	44.9497106871197	41.6972343894032	30.1244531583358	47.8588989943068	50.5952577418293	54.9191942564709	38.0618078281491	36.9065910892302	45.4788705226133	62.3578821089794	49.7126216246257	30.6105390894128
MRPL32	30.6830633820774	76.7229112765019	57.3799107777824	39.4919586106867	43.0850241707765	37.4122022009147	30.9252188603711	38.2862767374257	68.532675856657	32.9916701855647	29.1000711949029	36.4079896745289
PCYT2	42.0182078162206	35.7404866194885	41.6004353138923	34.8064719958595	32.8078624419674	31.1768351674289	41.8000210969851	32.7675341446436	46.7363508135612	48.9436865390245	33.95008306072	34.0890094404824
DEPTOR	175.303871679767	139.626167726802	154.925759100013	236.95175166412	225.702282582692	54.6793724474907	190.64887671064	244.204359730607	285.65760609365	215.352220771708	213.703647837568	251.841253417442
NUP62	31.855664530437	36.9318361734714	31.2003264854192	59.9072931467197	35.5747905997237	25.1812899429233	42.1398586668793	16.9011491903951	37.3052486314524	54.0193281060344	25.46256229554	54.0322394532817
PDIA3	53.1579187256372	93.8783448538564	45.9039286222259	46.8548661482724	55.7338386062338	66.1908192785413	45.8780719357154	28.9733986121059	41.9160096982611	56.5571488895394	46.68136420849	56.8150157341374
LOC121111114	0.195433524726607	0.23826991079659	1.43449776944456	0	0.395275451108041	0	0.339837569894188	0.68984282409776	0.628740145473917	0	0.303125741613572	0.231898023404642
DGCR6	43.9725430634867	19.2998627745238	26.8968331770855	24.4314659201706	23.3212516153744	26.3803989878244	31.2650564302653	25.5241844916171	37.5148286799437	34.4418534904246	32.7375800942657	29.4510489723896
SLC15A2	0.195433524726607	0	1.7931222118057	0	0	0.479643617960444	0.339837569894188	1.03476423614664	0.419160096982611	1.08763747864499	0.606251483227143	0.463796046809285
COX7A2	188.593351361176	145.821185407513	126.953052595844	140.564598444817	171.154270329782	194.015843465	124.040713011379	102.786580790566	146.07729379844	145.380876312214	125.190931286405	108.064478906563
SYN3	0.390867049453215	0	0	0	0.395275451108041	4.55661437062422	1.01951270968256	0.34492141204888	0.628740145473917	1.08763747864499	0.606251483227143	0.463796046809285
LOC395100	3.71323696980554	5.95674776991475	13.9863532520845	2.67742092275842	10.6724371799171	8.39376331430778	2.03902541936513	5.86366400483096	1.04790024245653	2.90036660971997	2.72813167452214	8.34832884256713
ADAMTSL5	3.51780344507893	1.90615928637272	6.09661552013938	4.35080899948243	11.0677126310252	1.43893085388133	2.37886298925932	4.13905694458656	6.91614160021309	9.06364565537491	3.03125741613572	9.97161500639962
LOC121107737	0.195433524726607	0	0	0	0	0	0	0	0	1.08763747864499	0.303125741613572	0
LOC121108895	1.36803467308625	3.33577875115226	1.7931222118057	2.67742092275842	1.18582635332412	2.158396280822	1.35935027957675	1.7246070602444	1.25748029094783	1.81272913107498	0.909377224840715	1.6232861638325
B3GNT9	18.3707513243011	11.4369557182363	29.4072042736135	32.4637286884459	47.828329584073	38.3714894368356	11.2146398065082	25.5241844916171	29.3412067887828	31.1789410544897	24.8563108123129	20.8708221064178
FUCA2	6.05843926652483	9.76906634266018	8.96561105902851	13.0524269984473	12.2535389843493	19.425566527398	6.79675139788376	6.8984282409776	8.17362189116092	9.06364565537491	6.97189205711215	9.97161500639962
GPAT4	35.9597685496958	37.170106084268	22.2347154263907	21.7540449974122	24.1118025175905	17.9866356735167	36.7024575485723	17.9359134265418	30.3891070312393	22.4778412253298	29.70632267813	24.8130885042967
AKAP7	13.0940461566827	21.9208317932863	13.2691043673622	10.3750060756889	10.2771617288091	6.95483246042644	13.2536652258733	6.20858541687984	7.75446179417831	8.33855400294491	9.39689799002072	12.0586972170414
WDHD1	0.586300574179823	0	0	0	0	0.719465426940667	0.339837569894188	2.06952847229328	0.628740145473917	1.45018330485999	1.51562870806786	0.231898023404642
CDK9	51.9853175772776	81.9648493140269	46.9798019493094	54.217773685858	56.1291140573418	61.1545612899567	45.198396795927	40.0108837976701	58.6824135775656	58.0073321943994	52.1376275575343	62.3805682958488
LOC107051583	0.977167623633038	1.42961946477954	6.45523996250052	3.34677615344803	1.58110180443216	0.959287235920889	2.7187005591535	1.7246070602444	2.09580048491306	4.71309574079495	4.54688612420357	3.01467430426035
TK1	1.75890172253947	1.66788937557613	2.86899553888912	2.67742092275842	0.790550902216082	2.87786170776267	0.679675139788376	7.93319247712424	5.23950121228264	3.26291243593497	6.365640573885	0.92759209361857
LOC121107879	0	0.23826991079659	0	0	0	0	0	0	0.209580048491306	0	0	0
GFM1	127.618091646475	106.744920036872	158.153379081263	107.766192141026	125.302318001249	44.6068564703213	79.8618289251342	48.2889976868432	176.675980878171	149.731426226793	102.759626407001	91.5997192448338
DNAJC28	26.383525838092	18.8233229529306	34.7865709090306	21.7540449974122	16.9968443976458	7.43447607838689	14.2731779355559	18.2808348385906	53.442912365283	17.4021996583198	25.7656880371536	10.4354110532089
FSTL5	1.95433524726608	0.47653982159318	1.7931222118057	0.334677615344803	1.97637725554021	15.108773965754	3.39837569894188	2.75937129639104	1.67664038793045	1.08763747864499	0.303125741613572	1.15949011702321
ZNF148	3.32236992035233	3.81231857274544	2.86899553888912	1.67338807672401	3.55747905997237	2.87786170776267	6.45691382798957	3.4492141204888	3.35328077586089	1.81272913107498	3.03125741613572	3.94226639787892
LOC121107305	1.36803467308625	2.14442919716931	3.22761998125026	1.33871046137921	4.74330541329649	9.11322874124844	1.01951270968256	13.4519350699063	3.14370072736959	1.81272913107498	3.03125741613572	3.24657232766499
PRIM1	6.84017336543126	12.8665751830158	8.96561105902851	12.3830717677577	13.8346407887814	15.5884175837144	7.47642653767214	10.6925637735153	15.5089235883566	9.4261914815899	12.4281554061564	11.8267991936368
CCDC102B	0	0	0	0	0	0.479643617960444	0.339837569894188	0	0	0	0	0
CD8A	7.62190746433769	4.05058848354203	2.15174665416684	2.67742092275842	4.74330541329649	10.5521595951298	1.35935027957675	4.13905694458656	2.93412067887828	6.16327904565494	0.606251483227143	4.40606244468821
LOC112530321	0.195433524726607	0.23826991079659	2.15174665416684	0.334677615344803	0.395275451108041	0	1.69918784947094	0.34492141204888	1.88622043642175	0.362545826214996	0.909377224840715	0.463796046809285
ELAPOR2	2.14976877199268	3.09750884035567	3.22761998125026	2.67742092275842	2.37165270664825	13.6698431118727	2.03902541936513	5.1738211807332	1.46706033943914	1.08763747864499	1.21250296645429	3.01467430426035
HPF1	40.2593060936811	25.9714202768283	39.0900642173643	43.5080899948243	49.0141559373971	37.8918458188751	24.1284674624874	36.5616696771813	50.0896315894221	74.3218943740742	53.3501305239886	33.1614173468639
IL34	22.2794218188333	18.585053042134	32.6348242548638	35.1411496112043	39.1322696596961	56.8377687283127	12.9138276559791	38.2862767374257	40.8681094558046	39.1549492312196	21.21880191295	21.1027201298225
TXN	430.93092202217	508.706259550719	315.948133720165	358.439726034284	433.617169865521	565.260003766384	358.188798668474	278.696500935495	355.866922338237	489.79941121646	599.885842653258	297.293266004752
CNOT2	32.6373986293435	27.877579563201	21.8760909840296	40.4959914567211	37.1558924041559	31.4166569764091	27.1870055915351	20.005441898835	24.5208656734828	34.4418534904246	27.8875682284486	38.9588679319799
LOC107051792	0	0	0	0	0	0	0.339837569894188	0	0	0	0.303125741613572	0
SNX27	90.4857219484193	147.250804872292	133.049668115983	153.28234782792	132.022000670086	79.6208405814338	123.021200301696	122.102179865304	131.406690404049	141.392872223849	117.309662004452	171.372639296031
