reaction_id,flux
CDS,0.0011241299096549362
CEPTC,0.01645661268533407
CHLPCTD,0.01645661268533407
CYTDK1,0.0075169781200335704
CYTK1,0.0017241214360767562
CYTK12,-0.0008620607180383782
DADNK,0.0011958828827325898
DASCBR,0.037661888138710325
DGK1,-0.024401033515624854
DIDPtn,-0.0011958828828462645
DITPtn,0.0011958828828462656
DTDPtn,0.0011958828827325894
DTTPtn,-0.0011958828827325894
FAS160COA,0.018379387352160183
GPDDA1,0.009004553921791947
LPASE,0.009004553921791877
LPCHOLt,0.009004553921791876
SERPT,0.0007311969625850693
SMS,0.0007311969625850693
r0647,-0.013417600935326467
r1030,0.013417600935326466
3MOBt2im,0.015288371781968853
AGPAT1,0.017277910880998743
AKGMALtm,10.156861252795162
ATPtm,12.302277962980245
DGAT,0.00037027950857636944
DNDPt14m,0.0011958828827325894
DUTPDPm,0.0011958828827325788
FAS100COA,0.018379387352160187
FAS120COA,0.018379387352160187
FAS140COA,0.018379387352160187
FAS80COA__L,0.018379387352160187
FKYNH,0.013417600935326466
GCC2am,0.8834524771849952
GCC2bim,0.883452477184995
LCAT1e,0.009004553921791877
PCt,0.009004553921791877
PE_HSter,-0.0017084041181894129
PGPP_hs,0.00027676146714668217
PSFLIP,0.0017084041181893933
PSSA1_hs,0.0022721774771918943
PUNP2,-0.0011958828827326692
RPI,-0.011926676661602131
RTOTALt,0.009004553921791877
TRDR,0.004115887201541896
CHOLESTle,0.009004553921791877
ARTPLM2,-0.017277910880998747
ARTPLM3,-0.00037027950857636933
BILGLCURtr,-0.018520216727816282
r1402,0.0008776413635962565
r0512c,0.0
DHFtm,0.0
PSERtm,-0.883452477184995
PGCD,0.883452477184995
MTHFD2m,1.7657090714872576
HDCEAtr,0.0
BTNt2,-0.3079728710008439
BTNt4i,0.3079728710008439
r2514e,0.0
r0998,0.0
r0434,0.0
MALCOAtm,-0.12865571146512128
ENO,9.060072773712259
r1464,-0.009189693676080092
AKGDm,0.5223969273534288
FUMm,0.5696844599675867
EX_hco3_e,2.7087721545070584
EX_asn__L_e,-0.017027048820511224
EX_co2_e,0.6882349655174766
EX_glu__L_e,-0.05
EX_h_e,10.614985881100539
EX_ile__L_e,-0.05000000000006822
EX_k_e,0.0
EX_lac__L_e,9.05088308003618
EX_leu__L_e,-0.049999999999378666
EX_lys__L_e,-0.03528208143702208
EX_met__L_e,-0.010738618269950215
EX_na1_e,0.0
EX_o2_e,-3.793755212704271
EX_pi_e,-0.05381701898523292
EX_pro__L_e,-0.023196369435952085
EX_ser__L_e,-0.04500503637478123
EX_val__L_e,-0.05
EX_gly_e,-0.014598734666772204
EX_cys__L_e,0.009608634158022536
EX_ala__L_e,-0.031092681606388214
EX_his__L_e,-0.012186866609021733
EX_thr__L_e,-0.031077579313983396
EX_gln__L_e,-0.5
EX_phe__L_e,-0.023272564259622503
EX_tyr__L_e,-0.015885356516407597
EX_oaa_e,0.44581670480052227
EX_arg__L_e,-0.019945003054378747
EX_nh4_e,1.0102623037438663
EX_chol_e,-0.005179881286350228
EX_chsterol_e,-0.0006970630483036369
EX_crn_e,0.0
EX_gthrd_e,-0.018520216727816282
EX_h2o2_e,0.07532377627742065
EX_inost_e,-0.000621859098907254
EX_glc__D_e,-4.999999999999886
EX_trp__L_e,-0.021447168626981372
EX_C02470_e,0.013417600935326466
HUMANGEM_MAR08351,0.0
HUMANGEM_MAR08347,0.0
HUMANGEM_MAR08651,-0.005217876193938903
HUMANGEM_MAR07712,0.0
HUMANGEM_MAR20145,-0.9961420020264344
HUMANGEM_MAR20139,0.9956397312156869
HUMANGEM_MAR20148,0.0026329240907887698
HUMANGEM_MAR20147,-0.002632924090788769
HUMANGEM_MAR08093,0.031999160832189025
HUMANGEM_MAR11443,-11.027330986227325
HUMANGEM_MAR07257,0.0
HUMANGEM_MAR08920,0.0
HUMANGEM_MAR08919,0.0
HUMANGEM_MAR00467,0.0
HUMANGEM_MAR00120,0.0005022708107476823
HUMANGEM_MAR08891,0.00027676146714668206
HUMANGEM_MAR11363,0.00027676146714668217
HUMANGEM_MAR11371,-0.00022550934360100042
HUMANGEM_MAR00587,-0.00022550934360100034
HUMANGEM_MAR05223,0.0
HUMANGEM_MAR05031,0.0
HUMANGEM_MAR05036,0.0005022708107476772
HUMANGEM_MAR20146,0.0
HUMANGEM_MAR06385,0.0
HUMANGEM_MAR05116,11.027330986227327
HUMANGEM_MAR06107,-0.018520216727816282
