reaction_id,flux
r0450,0.009189693676323291
r0451m,0.0
2OXOADOXm,0.009189693676323291
HACD1m,-0.009189693676323293
PRO1xm,0.026803630563721058
P5CDm,0.026803630563721058
EHGLATm,0.0
_DDPGAm,0.0
PHETA1,10.851420491645428
PHETA1m,-10.851420491645428
TRPO2,0.013417600936184992
KYN3OX,0.013417600936184994
r0541,0.009189693676323291
AMPTASECG,0.05000000000014846
G6PDH2r,0.01192667666210485
r0129,0.05000000000014845
GLPASE1,0.0
GLGNS1,0.000877641363608627
GLBRAN,0.000877641363608627
_DOLASNT__Ler,0.0
_DOLASNT_Uer,0.0
_DOLDPP__Ler,0.0
_DOLPGT2__Ler,0.0
GPAM_hs,0.017277910881469623
ACGPIDr,0.0
BMTer__L,0.0
H2ETr,0.0
H5MTer_U,0.0
H6MTer__L,0.0
CHOLK,0.01645661268567968
_DAGK_hs,-0.0160956952316659
PSDm_hs,0.0017084041182134767
PGPPTm,0.00027676146715058356
CLSm_hs,0.00022550934360417903
_DSAT,0.0007311969625953678
RE2675C,0.0007311969625953679
ME2m,1.0633075885954666
PCm,0.4879203658175664
r0220,0.0
AACOAT,0.009189693676323291
FTHFL,0.013417600936184994
MTHFCm,0.4769503580460697
r0226,0.001195882882749434
FTHFDHm,0.4769503580460696
ADK1,0.3746200680088918
ADK1n,0.0
NTD7m,0.0
NTD9m,0.0005022708107548584
PSP__Lm,0.2306325961620319
r0552m,2.5377266473122657
r0553m,-2.5377266473122635
r0594m,0.009189693676323291
3HKYNAKGAT,0.013417600936184996
ECOAH1m,-0.009189693676323293
r0202c,-0.008550118426587712
r1418,0.024358904270640833
r1418c,-2.5579538583144665
r1418m,-0.6638636098995552
2HCO3_NAt,-1.3039769291573071
NKCCt,-0.015630166853870555
KCCt,0.015630166853870555
TYRPHELAT2tc,0.015885356516631456
METt4,0.010738618270101542
SERt4,0.04500503637541544
_LEUt4,0.05000000000008326
PROt4,0.05
GLYt4,0.0
THRt4,0.031077579314421348
HIStN1,0.01218686660919347
GLNtN1,0.44273182975598674
ASNtN1,0.01702704882075116
ARGLYSex,0.004314836200789226
_LYSt5r,0.03959691763842222
ILEtec,0.050000000000001904
PHEtec,0.03915792077658309
VALtec,0.05
TRPt,0.02144716862795306
ARGATB0tc,0.015630166853861368
GLUt4,0.05
CYSGLUexR,-0.04108841743022913
_LYStm,0.009189693676323293
MALtm,-10.63907885583872
GLUt2m,10.70895384849291
GLCt1,5.000000000000227
INSTt2,0.0006218590991555216
PYRt2,-0.7529066775303479
_L__LACt2r,-8.919703601920823
NH4t,-1.00662022859905
CHOLtu,0.00517988128642326
URIt,0.01535435034860834
CYTDt,-0.015354350348608336
PPItr,0.005217876194012257
PPItm,0.3914169264587535
CO2t,-0.9081408401497622
_DAG_HSter,0.0
O2t,3.5690060940506676
H2O2t,-0.07082879390431154
COAtim,0.12865571146852628
OAAt_1,0.0
CHOLESTTDe,-0.0006970630483134627
BIOMASS_maintenance,0.034168082364269534
H2Oter,0.0
H2Otm,-13.651801370351683
CO2tm,-3.326272037645077
O2Stm,-0.07082879390431154
O2tm,3.5414396952155767
PROtm,0.026803630563721058
PIter,-0.005217876194012257
PIt9,0.05381701898589153
ALATA__Lm,0.0
GLNtm,0.4314210669465303
GLYtm,0.016881048604755235
ATPM,18.5
3DSPHR,0.0007311969625953679
R_group_phosphotase_1,0.018009107844064988
ASCBOX,0.03541439695215577
CDIPTr,0.0006218590990297055
CDS,0.0011241299097844693
CEPTC,0.016456612685679675
CHLPCTD,0.01645661268567968
CYTDK1,0.007516978120139265
CYTK1,0.0017241214361010408
CYTK12,-0.0008620607180505202
_DADNK,0.0011958828827494338
_DASCBR,0.03541439695215578
_DGK1,-0.024401033516195995
_DIDPtn,-0.001195882882976808
_DITPtn,0.001195882882976808
_DTDPtn,0.0011958828827494338
_DTTPtn,-0.0011958828827494338
FAS160COA,0.01837938735264658
GPDDA1,0.009004553922032494
_LPASE,0.009004553922032494
_LPCHOLt,0.009004553922032494
SERPT,0.0007311969625953678
SMS,0.0007311969625953679
r0647,-0.013417600936184996
r1030,0.013417600936184992
3MOBt2im,0.015288371781479682
AGPAT1,0.017277910881469623
AKGMALtm,10.60267795762811
ATPtm,11.649458082004015
_DGAT,0.0003702795085815889
_DNDPt14m,0.001195882882749434
_DUTPDPm,0.0011958828827494344
FAS100COA,0.018379387352646583
FAS120COA,0.018379387352646583
FAS140COA,0.018379387352646583
FAS80COA__L,0.01837938735264658
FKYNH,0.013417600936184996
GCC2am,0.24751364476678717
GCC2bim,0.24751364476678717
_LCAT1e,0.009004553922032494
PCt,0.009004553922032494
PE_HSter,-0.0017084041182134765
PGPP_hs,0.0002767614671505832
PSFLIP,0.0017084041182134765
PSSA1_hs,0.002272177477223924
PUNP2,-0.0011958828827494349
RPI,-0.011926676662104826
RTOTALt,0.009004553922032494
TRDR,0.0041158872015999454
CHOLESTle,0.009004553922032494
ARTPLM2,-0.017277910881469627
ARTPLM3,-0.0003702795085815889
BILGLCURtr,-0.05000000000014844
r1391,0.0
r1392,0.0
r1402,0.0008776413636086269
r0512c,0.0
_DHFtm,0.0
PSERtm,-0.2306325961620319
PGCD,0.23063259616203288
MTHFD2m,0.47695035804606967
BTNt2,0.0
BTNt4i,0.0
MALCOAtm,-0.12865571146852606
ENO,9.712892654734324
r1464,-0.00918969367632329
ACONTm,0.48792036581756637
AKGDm,1.0524209541926153
FUMm,1.0997084868060778
EX_hco3_e,2.533594954043825
EX_asn__L_e,-0.01702704882075116
EX_co2_e,0.9324997444204031
EX_glu__L_e,-0.05
EX_h_e,10.113225464840735
EX_ile__L_e,-0.05
EX_lac__L_e,8.919703601920823
EX_leu__L_e,-0.05000000000008326
EX_lys__L_e,-0.035282081437633
EX_met__L_e,-0.01073861827010154
EX_na1_e,0.0
EX_o2_e,-3.5690060940506676
EX_pi_e,-0.05381701898589895
EX_pro__L_e,-0.05
EX_ser__L_e,-0.04500503637541544
EX_val__L_e,-0.05
EX_cys__L_e,0.04108841743022704
EX_his__L_e,-0.01218686660919347
EX_thr__L_e,-0.031077579314421348
EX_gln__L_e,-0.4838202471862164
EX_phe__L_e,-0.02327256425995163
EX_tyr__L_e,-0.015885356516631456
EX_arg__L_e,-0.019945003054659783
EX_nh4_e,1.0219745789476582
EX_chol_e,-0.005179881286423261
EX_chsterol_e,-0.0006970630483134632
EX_gthrd_e,-0.05000000000014843
EX_h2o2_e,0.07082879390431154
EX_inost_e,-0.0006218590991555216
EX_glc__D_e,-5.0000000000002265
EX_cl_e,0.0
EX_trp__L_e,-0.02144716862795306
EX_C02470_e,0.013417600936184992
EX_pyr_e,0.7529066775303507
HUMANGEM_MAR08351,0.0
HUMANGEM_MAR08347,0.0
HUMANGEM_MAR08651,-0.005217876194012257
HUMANGEM_MAR07712,0.0
HUMANGEM_MAR20145,-1.0078542772298005
HUMANGEM_MAR20139,1.0073520064190455
HUMANGEM_MAR20148,0.0026329240908258807
HUMANGEM_MAR20147,-0.0026329240908258807
HUMANGEM_MAR08093,0.031999160831869065
HUMANGEM_MAR11443,-10.851420491645426
HUMANGEM_MAR07178,0.0
HUMANGEM_MAR00120,0.0005022708107547626
HUMANGEM_MAR08891,0.00027676146715058356
HUMANGEM_MAR11363,0.0002767614671505832
HUMANGEM_MAR11371,-0.00022550934360417903
HUMANGEM_MAR00587,-0.00022550934360417895
HUMANGEM_MAR05031,0.0
HUMANGEM_MAR05036,0.0005022708107549306
HUMANGEM_MAR06385,0.0
HUMANGEM_MAR05116,10.85142049164543
HUMANGEM_MAR06107,-0.05000000000014844
