reaction_id,flux
TRPO2,0.006735071477089639
KYN3OX,0.006735071477089639
r0541,0.03690271849276397
MCDm,0.0
GTHOm,0.0
G6PDH2r,0.005619660053926882
r0130,0.05
GTHPm,0.0
GLGNS1,0.0004405390609221125
GLBRAN,0.0004405390609214995
_DOLPGT1__Ler,0.0
_DOLPMT2__Ler,0.0
GLCNACPT__L,0.0
UAG2EMAi,0.0
GPAM_hs,0.008672784750152547
ACGPIDr,0.0
GPIATr,0.0
GPIMTer__L,0.0
H2MTer__L,0.0
PIACGTr,0.0
PSSA1r_hs,-0.0003670301293981191
CHOLK,0.008260527590323453
_DAGK_hs,-0.008079362204490168
PSDm_hs,0.000857547031304017
PGPPTm,0.00013892261907125035
CLSm_hs,0.00011319620813212986
3DSPHRr,0.00036703012939811913
_DHCRD1r,0.0
_DSAT,0.00036703012939811913
SERPTr,0.00036703012939811913
RE2675C,0.00036703012939811913
ME2m,1.4433013914226047
PCm,0.7605842227817884
GLYCTO1p,9.786555791573418
GLYCLTDy,9.786555791573418
2HBO,-0.0006002829215696679
AACOAT,0.03690271849360202
FTHFL,0.006735071477089639
r0226,0.0006002829217112372
ADK1,0.22068156465835453
RNDR2m,0.0
NTD7m,0.0
r0475m,0.0
PSP__Lm,0.0006002829217112372
r0552m,2.167434771544718
r0553m,-2.167434771544718
r0594m,0.03690271849276397
3HKYNAKGAT,0.006735071477089639
ECOAH1m,-0.03690271849276397
r0202c,-0.004291799929448465
SMSr,0.00036703012939811913
r1418c,-0.06457975736368982
r1418m,-0.8341247806402833
r0142,0.0
2HCO3_NAt,0.0
KCCt,0.05000000000006821
Clt,-0.05000000000006821
TYRPHELAT2tc,0.007973781014003985
METt4,0.005990617749064107
SERt4,0.023190918782451712
_LEUt4,0.025097897568961067
PROt4,0.011643602081648873
GLYt4,0.016624320993461575
THRt4,0.015599638046466694
HIStN1,0.006117294596872094
GLNtN1,0.49999999999998834
ALAtN1,-1.0131629663534023
ASNtN1,0.00854686254408322
ARGLYSex,0.01061183579512015
_LYSt5r,0.06061183579512015
ILEtec,0.05
VALtec,0.049999999999999996
CYSt4,0.0038729568087657786
TRPt,0.010765576826103513
GLUt4,0.1
PHEt4,0.019655629693252477
ALAPAT4te,-0.19883108090003337
_LYStm,0.03690271849276398
ORNt3m,-0.0006002829215696679
ASPt6,0.05000000000006821
MALtm,-9.639159799418422
GLUt2m,9.774038312444679
GLCt1,5.000000000000003
INSTt4_2,0.0003121471193951262
2HBt2,-0.000600282921572214
ACACt2,0.0
PYRt2,-8.70654778320596
NH4t,-0.0010330011535686155
CHOLtu,0.002600082598914323
HMR_9609,0.27762775238661186
URIt5,0.00770723824572212
CYTDt,-0.00770723824572212
PPItr,0.0026191544447801245
PPItm,0.22911288131565605
CO2t,-3.611179223216378
_DAG_HSter,0.00036703012939811913
O2t,12.604175338774322
H2O2t,-9.842631439055767
CO2ter,-0.0003670301293986647
COAtr,0.0
CHOLESTTDe,-0.0003498963397126649
BIOMASS_maintenance,0.017150940626080337
H2O2tp,-9.78655579157342
H2Oter,0.00036703012939845426
H2Otm,-11.559459439042213
CO2tm,-3.6055738841971348
O2Stm,-0.056075647482347266
O2tm,2.8037823741173633
O2tp,9.78655579157342
PROtm,0.0
PIter,-0.0026191544447801245
PIt9,0.02701388059834018
GLNtm,0.47369781483423
GLYtm,-0.0006002829217112372
VALt5m,-8.548855207531979
ATPM,18.5
3DSPHR,0.0
3SALAASPm,0.0
3SALATAim,0.0
3SPYRSPm,0.0
R_group_phosphotase_1,0.009039814879550667
ASCBOX,0.028037823741173633
CDIPTr,0.0003121471193946621
CDS,0.0005642659465980426
CEPTC,0.008260527590323453
CHLPCTD,0.008260527590323453
CYTDK1,0.003773206937743496
CYTK1,0.0008654364639933003
CYTK12,-0.00043271823199660797
_DADNK,0.0006002829219137048
_DASCBR,0.02803782374117364
_DGK1,-0.012248292795181363
_DIDPtn,-0.0006002829219137046
_DITPtn,0.0006002829219137046
_DTDPtn,0.0006002829219128119
_DTTPtn,-0.0006002829219128118
FAS160COA,0.009225679623400504
GPDDA1,0.0045199074397753326
_LPASE,0.0045199074397753326
_LPCHOLt,0.0045199074397753326
SERPT,0.0
r0647,-0.006735071477089129
r1030,0.006735071477089129
3MOBt2im,8.581431429742402
AGPAT1,0.008672784750152549
AKGMALtm,9.67088807912436
ATPtm,10.096184070055292
_DGAT,0.00018586474356483258
_DNDPt14m,0.000600282921799125
_DUTPDPm,0.0006002829217112372
FAS100COA,0.009225679623400504
FAS120COA,0.009225679623400504
FAS140COA,0.009225679623400504
FAS80COA__L,0.009225679623400502
FKYNH,0.006735071477089639
_LCAT1e,0.0045199074397753326
PCt,0.004519907439775334
PE_HSter,-0.0008575470313040168
PGPP_hs,0.00013892261907125035
PSFLIP,0.0008575470313040168
PSSA1_hs,0.0015075676810324616
PUNP2,-0.0006002829219135882
RPI,-0.005986690183327549
RTOTALt,0.004519907439775334
TRDR,0.002066002307705616
CHOLESTle,0.004519907439775334
ARTPLM2,-0.008672784750152549
ARTPLM3,-0.0001858647435648326
r1402,0.0004405390609221124
BTNTe,0.2776277523866119
FOLt2,1.8576403931383736
FOLt2le,-1.8576403931383734
r0512c,0.0
FOLOAT2tc,0.0
_DHFtm,0.0
5MTHFt2le,1.8576403931383734
5MTHFt,-1.8576403931383734
PSERtm,-0.0006002829217112372
PGCD,0.000600282921710893
GLYAMDTRc,0.0006002829215696679
HDCEAtr,0.0
ACCOAC,0.06457975736346247
r2514e,0.0
r0998,-0.00036703012939811913
r0434,-0.00036703012939811913
MALCOAtm,0.0
CRTNsyn,0.0006002829215722152
CRTNtr,-0.0006002829215722152
EX_crtn_e,0.0006002829215722152
ENO,9.97105176771486
r1464,-0.03690271849323941
ACONTm,0.7605842227821292
AKGDm,1.3380325538581328
FUMSO4tm,0.0
FUMm,1.4115731117166677
G6Pter,0.0003670301293986648
EX_acac_e,0.0
EX_asn__L_e,-0.008546862544087751
EX_asp__L_e,-0.05000000000006821
EX_cgly_e,0.05
EX_co2_e,3.6111792232163777
EX_glu__L_e,-0.05
EX_h_e,8.15546192610866
EX_h2o_e,1.7954132474528761
EX_ile__L_e,-0.05
EX_leu__L_e,-0.025097897568961067
EX_lys__L_e,-0.05
EX_met__L_e,-0.005990617749064107
EX_na1_e,0.0
EX_o2_e,-12.604175338774322
EX_pi_e,-0.027013880598340017
EX_pro__L_e,-0.011643602081648871
EX_ser__L_e,-0.023190918782451712
EX_so4_e,0.0
EX_val__L_e,-0.05
EX_gly_e,-0.01662432099346157
EX_cys__L_e,-0.0038729568087657786
EX_ala__L_e,1.2119940472534334
EX_his__L_e,-0.006117294596875083
EX_thr__L_e,-0.015599638046466694
EX_gln__L_e,-0.5
EX_phe__L_e,-0.01168184867924849
EX_tyr__L_e,-0.007973781014003985
EX_arg__L_e,-0.01061183579512015
EX_2hb_e,0.000600282921572214
EX_nh4_e,0.008740239399290734
EX_chol_e,-0.0026000825989143236
EX_chsterol_e,-0.0003498963397126645
EX_crn_e,0.0
EX_gthrd_e,-0.05
EX_h2o2_e,9.842631439055767
EX_inost_e,-0.0003121471193951262
EX_glc__D_e,-5.0
EX_btn_e,0.0
EX_trp__L_e,-0.01076557682610406
EX_C02470_e,0.006735071477089129
EX_pyr_e,8.70654778320596
HUMANGEM_MAR03953,-0.00036703012939811913
HUMANGEM_MAR00918,0.0
HUMANGEM_MAR08651,-0.0026191544447801245
HUMANGEM_MAR20145,-0.0010521587545891551
HUMANGEM_MAR20139,0.0010521587545891551
HUMANGEM_MAR00917,0.0
HUMANGEM_MAR20148,0.0013216171827660898
HUMANGEM_MAR20147,-0.0013216171827660898
HUMANGEM_MAR13075,0.0002521188272033805
HUMANGEM_MAR05033,0.0
HUMANGEM_MAR07707,-9.786555791573416
HUMANGEM_MAR08093,0.040964335648073495
HUMANGEM_MAR11443,-2.243913424210733
HUMANGEM_MAR07257,0.0
HUMANGEM_MAR07435,0.0
HUMANGEM_MAR00467,0.0
HUMANGEM_MAR08526,0.0003670301293986648
HUMANGEM_MAR00466,0.00036703012939811913
HUMANGEM_MAR00120,0.0002521188272033805
HUMANGEM_MAR08891,0.00013892261907125035
HUMANGEM_MAR11363,0.00013892261907125035
HUMANGEM_MAR11371,-0.00011319620813212986
HUMANGEM_MAR00587,-0.00011319620813213024
HUMANGEM_MAR08737,-0.0003670301293986646
HUMANGEM_MAR12108,0.0
HUMANGEM_MAR00730,0.00036703012939811913
HUMANGEM_MAR07705,9.786555791573418
HUMANGEM_MAR05223,0.0
HUMANGEM_MAR05031,0.0
HUMANGEM_MAR20136,-0.0002521188272033805
HUMANGEM_MAR20146,0.0
HUMANGEM_MAR00771,-0.00036703012939811913
HUMANGEM_MAR06385,0.0
HUMANGEM_MAR05116,2.243913424210733
